full_text,clean_text,sentiment,confidence,label_final
"kalo yg baru lulus enak mas masuknya, loker pt. kpp tambang batubara kalimantan masih nyari karyawan fress... kalo di tempat saya bagian welder/pengelasan mas di cari cuman harus ada sertifikat bnsp",kalau yang baru lulus enak mas masuknya loker pt kpp tambang batubara kalimantan masih mencari karyawan fress kalau di tempat saya bagian welder pengelasan mas di cari cuman harus ada sertifikat bnsp,positif,66.71,positif
@puffclawndoryn aku juga walaupun kerja di luar negeri tetep ga akan beli merch sampai segitunya,aku juga walaupun kerja di luar negeri tetep ga akan beli merch sampai segitunya,negatif,66.72,negatif
heueuh,heueuh,positif,66.73,positif
"Sodara gw kerja dijepang kuli bangunan ongkos 100jta,gaji 90jt/bln",sodara saya kerja dijepang kuli bangunan ongkos jta gaji jt bulan,netral,66.73,netral
"IYALAGI, WKWK😭😭",iyalagi wkwk,positif,66.74,positif
@TheWannadies_ nakkk udah saatnya #KaburAjaDulu,nakkk sudah saatnya kaburajadulu,negatif,66.75,negatif
guys pls kita sholat tahajud dan doa bareng2 yuk Indonesia bnr2 butuh pertolongan Allah Swt. dan emg cuma Allah yg bisa bantu i m so scared for our future rn orang2 yg menjabat di pemerintahan aren t gonna help us too busy helping themselves alias pd #KaburAjaDulu,teman-teman pls kita sholat tahajud dan doa bareng yuk indonesia bnr butuh pertolongan allah swt dan emg cuma allah yang bisa bantu i m so scared for our future rn orang yang menjabat di pemerintahan aren t gon na help us too busy helping themselves alias pada kaburajadulu,negatif,66.77,negatif
@carmoeera Gede juga tekat lu buat #KaburAjaDulu Jazzz wkwkwkwk.,gede juga tekat kamu buat kaburajadulu jazzz wkwkwkwk,positif,66.78,positif
fixxxxx,fixxxxx,positif,66.78,positif
"malah senang lah pejabatnya, harusnya revolusi bukan kabur aja😏",bahkan senang lah pejabatnya harusnya revolusi bukan kabur saja,positif,66.81,positif
doain biar bisa kabur ke swiss,doain biar bisa kabur ke swiss,negatif,66.82,negatif
Maka apa salahnya untuk migrasi kemana saja. Tuh orang jaman dulu juga hidupnya pindah-pindah untuk menunjang kelangsungan hidup!,maka apa salahnya untuk migrasi kemana saja tuh orang jaman dulu juga hidupnya pindah pindah untuk menunjang kelangsungan hidup,negatif,66.82,negatif
udh pernah ngerasain 1 bln,udh pernah ngerasain bulan,positif,66.83,positif
"iyaa bangg, ini lagii belajarr",iyaa bangg ini lagii belajarr,positif,66.85,positif
@NenkMonica Kuli Di Australia banyak juga dari Vietnam mereka bisa kaya raya loh walau cuma jadi kuli...... Di Konoha waktu rakyat nya mau ke luar negeri buat cari kerja malah di takut takutin... Goblok yah? Bukannya di pasilitasi di permudah di beri idukasi... Kan buat gaji kalian jg?,kuli di australia banyak juga dari vietnam mereka bisa kaya raya loh walau cuma jadi kuli di konoha waktu rakyat nya mau ke luar negeri buat cari kerja bahkan di takut takutin bodoh yah bukannya di pasilitasi di permudah di beri idukasi kan buat gaji kalian juga,positif,66.87,positif
Yuk #KaburAjaDulu ke Perancis...,yuk kaburajadulu ke perancis,negatif,66.89,negatif
Izin on di base soalnya mentab Niko gak ketolong #kaburajadulu,izin on di base soalnya mentab niko gak ketolong kaburajadulu,negatif,66.89,negatif
ayo bdl keliling,ayo bdl keliling,netral,66.89,netral
di indo persyaratan kerja udah kaya persyaratan masuk syurga 😭,di indo persyaratan kerja sudah kaya persyaratan masuk syurga,negatif,66.9,negatif
"kan, di indo itu misalnya kmu punya skill apapun itu, ujung"" nya ga keterima. intinya di indo itu mencakup 1 hal, yakni : penampilan😂",kan di indo itu misalnya kmu punya skill apapun itu ujung nya ga keterima intinya di indo itu mencakup hal yakni penampilan,netral,66.9,netral
dapetin nya juga ga se mudah yg di keliatan blm bayar pajak nya les bahasa dll jd syukurin aja dlu apa yg ada ga ush banyak ribet karna fomo,dapetin nya juga ga se mudah yang di kelihatan belum bayar pajak nya les bahasa dan lain-lain jadi syukurin saja dulu apa yang ada ga ush banyak ribet karena fomo,positif,66.92,positif
bang boleh gak bawa kabur sama uang hasil ngambil kotak amal ?,bang boleh gak bawa kabur sama uang hasil mengambil kotak amal,netral,66.93,netral
engga juga sekarang aku kerja di taiwan tapi boss baik jaga lansia. kemarin aja dapet thr sampe 8jt. Disini lebih dihargai dr pd di indo 😭,engga juga sekarang aku kerja di taiwan tapi boss baik jaga lanjut usia kemarin saja dapat thr sampai jt disini lebih dihargai dr pada di indo,negatif,66.93,negatif
minimal disana ga ada bahlil gibran bisa tidur nyenyak gw.. 😎,minimal disana ga ada bahlil gibran bisa tidur nyenyak saya,positif,66.95,positif
mumpung masih muda gas aja bang👍,selagi masih muda gas saja bang,negatif,66.96,negatif
"ujung2 nya lu kerja jg buat org rumah, otomatis bakal balik",ujung nya kamu kerja juga buat org rumah otomatis bakal balik,netral,66.97,netral
Ngelihat banyak ojol yang membagikan makanan hasil titipan dari teman-teman dari luar negeri ngebuktiin kalau mereka itu kerja pakai hati--ikhlas sehingga bisa amanah atas kepercayaan orang lain. Lalu bagaimana dengan para orang pemegang bangku jabatan di atas sana?,ngelihat banyak ojol yang membagikan makanan hasil titipan dari teman teman dari luar negeri ngebuktiin kalau mereka itu kerja pakai hati ikhlas sehingga bisa amanah atas kepercayaan orang lain lalu bagaimana dengan para orang pemegang bangku jabatan di atas sana,negatif,66.98,negatif
@ardi_tama1 gimana ya bang soalnya setiap orang pasti mengimpikan bisa 'pensiun cepet' dan hidup enak di masa tua. beberapa jalan diantaranya ya ntah kerja di luar negeri (kemudian balik ke negara asal/negara dngn harga jual-belinya murah) atau make investasi.,bagaimana iya bang soalnya setiap orang pasti mengimpikan bisa pensiun cepat dan hidup enak di masa tua beberapa jalan diantaranya iya ntah kerja di luar negeri kemudian balik ke negara asal negara dengan harga jual belinya murah atau make investasi,positif,67.0,positif
@UGM_FESS in case mau kerja di luar negeri bisa coba cari2 tau info buat visa gijinkoku di Jepang. Bisa cari lowongannya di Hello work atau cari TSK terpercaya. Ada beberapa yg butuh sertifikat bhs Jepang tapi ada juga yang ngga butuh. Wish you luck ya kak,in case mau kerja di luar negeri bisa coba cari tahu informasi buat visa gijinkoku di jepang bisa cari lowongannya di hello work atau cari tsk terpercaya ada beberapa yang butuh sertifikat bhs jepang tapi ada juga yang tidak butuh wish you luck iya kak,netral,67.02,netral
3. Sekolah negeri itu di cetak untuk jadi karyawan/pegawai tapi bukan pengusaha guys 4. Lingkungan pertemananmu itu menentukan masa depanmu 5. Gaya hidupmu itu juga dipandang orang kaya 6. Orang kaya tidak pernah pamer guys 7. Dia gak kerja tapi asetnya di luar banyak,sekolah negeri itu di cetak untuk jadi karyawan pegawai tapi bukan pengusaha teman-teman lingkungan pertemananmu itu menentukan masa depanmu gaya hidupmu itu juga dipandang orang kaya orang kaya tidak pernah pamer teman-teman dia gak kerja tapi asetnya di luar banyak,negatif,67.02,negatif
"selama ada niat serius mah gampang"" aja bang🗿",selama ada niat serius mah gampang saja bang,positif,67.03,positif
tutor,tutor,positif,67.03,positif
Apakah ini pertanda untuk menamatkan pendidikan dan #kaburajadulu demi penghidupan yang lebih layak? ,apakah ini pertanda untuk menamatkan pendidikan dan kaburajadulu demi penghidupan yang lebih layak,negatif,67.04,negatif
aku janji Sama diri sndiri bakal ikut tresnd ini 2031/2030,aku janji sama diri sendiri bakal ikut tresnd ini,positif,67.04,positif
gue beneran seneng bgt ngeliat temen temen guru yg sekarang udah pada lari ke luar negeri buat kerja di luar mereka mendapatkan kelayakan lebih dr dulu update an mereka seolah bilang bahwa gapapa kabur aja dulu kalau negara belum siap memberi kelayakan bagi guru gurunya,saya beneran seneng banget melihat teman teman guru yang sekarang sudah pada lari ke luar negeri buat kerja di luar mereka mendapatkan kelayakan lebih dr dulu update an mereka seolah bilang bahwa gapapa kabur saja dulu kalau negara belum siap memberi kelayakan bagi guru gurunya,positif,67.04,positif
"ga cuma kabur pengenya pindah sekalian,syudahh sangat muaakkkkch di negara sendiri🤣",ga cuma kabur pengenya pindah sekalian syudahh sangat muaakkkkch di negara sendiri,negatif,67.05,negatif
balik la menyemak je datang sini,balik lah menyemak je datang sini,negatif,67.08,negatif
dari 2 tahun lalu pengen bgt kursus terus kerja di Korea tapi ga dapet izin orang tua,dari tahun lalu pengen banget kursus terus kerja di korea tapi ga dapat izin orang tua,negatif,67.08,negatif
@worksfess Klo di-hire oleh perusahaan luar dgn hasil kerja dipakai di luar negeri ya minta standar asal negara yg hired. US federal minimum wage itu di US$7 5/jam. Di luar rata2 perhitungan upah per jam. Belum lg perhitungan upah lemburnya.,kalau di hire oleh perusahaan luar dengan hasil kerja dipakai di luar negeri iya minta standar asal negara yang hired us federal minimum wage itu di us jam di luar rata perhitungan upah per jam belum lagi perhitungan upah lemburnya,netral,67.08,netral
@ghozyulhaq @gunawanridwan SDM yg ngelola beda integritasnya maaasss. Ga ada yg percaya sama pemerintah wakanda terutama setelah selama ini ngeliat track recordnya.,sdm yang ngelola beda integritasnya maaasss ga ada yang percaya sama pemerintah wakanda terutama setelah selama ini melihat track recordnya,negatif,67.1,negatif
Anggep aja kuliah S2 &amp; S3 di Luar Negeri. Keluarga di rumah serba cukup uang hasil kerja kemaren. Pulang ke rumah jadi KELUARGA BAHAGIA Kaya Raya. PERLU DITIRU. &gt;&gt;,anggep saja kuliah s amp s di luar negeri keluarga di rumah serba cukup uang hasil kerja kemarin pulang ke rumah jadi keluarga bahagia kaya raya perlu ditiru begitu begitu,positif,67.12,positif
akan saya dukung orang tegal yang #kaburajadulu,akan saya dukung orang tegal yang kaburajadulu,positif,67.12,positif
bang bayarin tiket ke jepang bang 😅😅,bang bayarin tiket ke jepang bang,netral,67.13,netral
may this kind of life find me 🥰 aamiin ya Allah,may this kind of life find me aamiin iya allah,positif,67.13,positif
"nmpak cm pandai,kalau camtu listkan lah keburukan dia? lain la kalau rakyat Malaysia ni rajin nk kerja kuli bangunan kan????",nmpak cm pandai kalau camtu listkan lah keburukan dia lain lah kalau rakyat malaysia ini rajin nk kerja kuli bangunan kan,negatif,67.14,negatif
masih weee,masih weee,positif,67.14,positif
Apa yg bisa lo lakuin biar bisa #kaburajadulu setelah lulus kuliah? Gue mau share apa yg bisa lo lakukan buat membuka peluang &amp; bener2 dapet pekerjaan ke luar negeri. Gue share dr perspektif orang yang gagal yang hampir bisa kabur tp gagal karena kurang maksimal di hal2 ini,apa yang bisa kamu lakuin biar bisa kaburajadulu setelah lulus kuliah saya mau share apa yang bisa kamu lakukan buat membuka peluang amp benar dapat pekerjaan ke luar negeri saya share dr perspektif orang yang gagal yang hampir bisa kabur tapi gagal karena kurang maksimal di hal ini,negatif,67.14,negatif
ke jepang yu #KaburAjaDulu,ke jepang yu kaburajadulu,netral,67.15,netral
dpt apa dg nasionalisme 😂,dapat apa dg nasionalisme,negatif,67.15,negatif
kerja 10 jam🤣,kerja jam,negatif,67.15,negatif
#KaburAjaDulu diawali dari anggota DPR mantep emang kontol.,kaburajadulu diawali dari anggota dpr mantap emang kontol,negatif,67.16,negatif
woyy gua belom prepare tunggu dulu😭,woyy saya belum prepare tunggu dulu,netral,67.18,netral
"bismillah, one day☺️🤲🏻",bismillah one day,positif,67.18,positif
"Nah itu, pdhl aku tinggal d kota kcil jaman itu UMR d kotaku g smpe 700rb tp gjiku psti diatas 1jt -1,25jt",nah itu pdhl aku tinggal di kota kcil jaman itu umr di kotaku g smpe rb tapi gjiku pasti diatas jt jt,negatif,67.19,negatif
@Shizuu.🇮🇩🇯🇵 gass kita ke Jepang,gass kita ke jepang,netral,67.2,netral
Kerja remote bukan lagi tren tapi masa depan. Dapat gaji global kerja dari rumah dan tetap dekat keluarga. ‍‍‍ Selengkapnya soal peluang kerja remote Australia https://t.co/orCH31dDyK,kerja remote bukan lagi trend tapi masa depan dapat gaji global kerja dari rumah dan tetap dekat keluarga selengkapnya soal peluang kerja remote australia,netral,67.2,netral
Orang sukarela bagiin tips/pengalaman mereka sukses beasiswa pengalaman #KaburAjaDulu pengalaman urus dokumen admin negara pengalaman kesehatan. Atau kaya sekarang sama-sama 'ngabarin' pemerintah soal kondisi darurat negara kita.,orang sukarela bagiin tips pengalaman mereka sukses beasiswa pengalaman kaburajadulu pengalaman urus dokumen admin negara pengalaman kesehatan atau kaya sekarang sama sama ngabarin pemerintah soal kondisi darurat negara kita,negatif,67.2,negatif
Sepupu-sepupu dan temen-temen yg milih wowo gendut. Sekarang lg ikutan santuy2 kayak DPR ke luar negeri sambil memetik bunga atau malah memetik hikmahnya? Sambil sibuk kerja kejar deadline beli bbm ngantri panjang ribet bayar pajak sering kejebak macet/banjir di jalan?!,sepupu sepupu dan teman teman yang milih wowo gendut sekarang lagi ikutan santuy kayak dpr ke luar negeri sambil memetik bunga atau bahkan memetik hikmahnya sambil sibuk kerja kejar deadline beli bbm mengantri panjang ribet bayar pajak sering kejebak macet banjir di jalan,negatif,67.2,negatif
2.5 bg,abang,positif,67.23,positif
Tingkat pengangguran tinggi disuruh cari kerja ke LN. Gagal #KaburAjaDulu tapi semoga bisa mempersiapkan bekal untuk anak supaya bisa kabur di masa depan sebelum Indonesia benar2 gela,tingkat pengangguran tinggi disuruh cari kerja ke ln gagal kaburajadulu tapi semoga bisa mempersiapkan bekal untuk anak supaya bisa kabur di masa depan sebelum indonesia benar gela,negatif,67.23,negatif
Hukum siapapun yg menjadi calo,hukum siapapun yang menjadi makelar,negatif,67.24,negatif
trend nyaa jgn ilang dlu smpe akhir tahun😭😭🙏🏻,trend nyaa jangan hilang dulu smpe akhir tahun,negatif,67.25,negatif
"wkwkwk aku lulus smk memilih lngsng kerja baru lanjut kuliah biar pas lulus kuliah tinggal lanjutin karir di tmpt kerja wkkww, aku yakin krna kamu juga apply cv di tmpt tmp yg layak untuk S1 kamu makanya agak susah cari yg sesuai",wkwkwk aku lulus smk memilih lngsng kerja baru lanjut kuliah biar pas lulus kuliah tinggal lanjutin karir di tempat kerja wkkww aku yakin krna kamu juga apply cv di tempat tmp yang layak untuk s kamu makanya agak susah cari yang sesuai,positif,67.25,positif
dimana Indonesia sekarang..,dimana indonesia sekarang,negatif,67.26,negatif
Like nya banyakan lu bang wkwk😂,like nya banyakan kamu bang wkwk,positif,67.26,positif
Pemerintah akan menjamin kehidupan keluarganya serta memberikan perhatian khusus kepada orang tuanya adik-adiknya dan kakak-kakaknya. PRETT PRETT. Ga bakal ada yang percaya,pemerintah akan menjamin kehidupan keluarganya serta memberikan perhatian khusus kepada orang tuanya adik adiknya dan kakak kakaknya prett prett ga bakal ada yang percaya,positif,67.27,positif
"aku janji ke diri aku sendiri, lulus SMP, fokus belajar buat SMA, lalu kerja di jepang / tinggal di jepang , biar bisa ikutan #kaburajadulu",aku janji ke diri aku sendiri lulus smp fokus belajar buat sama lalu kerja di jepang tinggal di jepang biar bisa ikutan kaburajadulu,positif,67.27,positif
"gw juga mikir gini kk , kalau gk bisa kabur krna kerja minimal bisa dpt jodoh di luar aja gmna biar bisa kabur , mngkin masa dpn anakku bisa lebih baikk kalau hidup di negara lain gtu loh 😭😭",saya juga mikir gini kakak kalau gk bisa kabur krna kerja minimal bisa dapat jodoh di luar saja gmna biar bisa kabur mngkin masa dpn anakku bisa lebih baikk kalau hidup di negara lain gtu loh,negatif,67.29,negatif
Aku usia 23? Kerja 8 to 4 sorenya ngajar TPA malem bikin orderan mulai ngerintis olshop weekend jalan pernah ke luar negeri banyak ke luar kotanya juga udah ngga minta duit ortu belajar financial literacy mulai investasi ngasih THR mulai nyetir mobil bikin cerpen.,aku usia kerja to sorenya ngajar tpa malam bikin orderan mulai ngerintis olshop weekend jalan pernah ke luar negeri banyak ke luar kotanya juga sudah tidak minta duit orang tua belajar financial literacy mulai investasi memberikan thr mulai nyetir mobil bikin cerpen,netral,67.3,netral
jirlah mimpiku dari 2019 sampe 2025 blom keturutan masi jadi mahasiswa di indo,jirlah mimpiku dari sampai blom keturutan masi jadi mahasiswa di indo,negatif,67.31,negatif
@I`Mㅤnaa?`々ㅤ亗 kaburajadulu ini trnyta,mㅤnaa 々ㅤ亗 kaburajadulu ini trnyta,netral,67.31,netral
Cerita #kaburajadulu dari masyarakat Indonesia kala itu,cerita kaburajadulu dari masyarakat indonesia kala itu,negatif,67.32,negatif
Sometime kita-kita lupa luar biasanya kerja sama itu adalah pusaka agung kami. Mari praktikkan dalam kehidupan sehari-hari untuk jaga negara dan capai kemakmuran kolektif. Bersatu Jaga Negeri https://t.co/E1WBm2sujJ,sometime kita kita lupa luar biasanya kerja sama itu adalah pusaka agung kami mari praktikkan dalam kehidupan sehari hari untuk jaga negara dan capai kemakmuran kolektif bersatu jaga negeri,positif,67.32,positif
