created_at,full_text,id_str,platform,clean_text,topic_id_v2,sentiment,confidence
12/02/2025,iya jg bang cuman minim kejadian sih,6957593058548974597,TikTok,iya juga bang cuman minim kejadian sih,12,negatif,45.6
12/02/2025,iya bang ngeri ny gempa btw gua cewe,7392184003380298758,TikTok,iya bang ngeri ny gempa ngomong-ngomong saya cewek,51,negatif,99.63
12/02/2025,insyaallah jepang gak begituan bang,6957593058548974597,TikTok,insyaallah jepang gak begituan bang,4,positif,98.61
12/02/2025,kabur aja sekarang😹😹,7069407507673269249,TikTok,kabur saja sekarang,29,negatif,99.76
12/02/2025,amiiinnn,7082865192418493441,TikTok,amiiinnn,18,positif,98.83
11/02/2025,Dijadikan rendang atau steak 🤣😅😂,7019148015327806466,TikTok,dijadikan rendang atau steak,63,netral,83.23
12/02/2025,😹 kalo fomo ya gitu w mah kabur ke Korea aja bg,7390105877553202181,TikTok,kalau fomo iya gitu w mah kabur ke korea saja abang,22,negatif,99.29
13/02/2025,waduh mas bahaya 🗿,6948674259514950657,TikTok,waduh mas bahaya,51,negatif,99.73
12/02/2025,bruh @i am nobody,6867466121646851074,TikTok,bruh am nobody,12,netral,86.17
12/02/2025,WKWKKWKW,6932416772537598982,TikTok,wkwkkwkw,78,positif,72.39
11/02/2025,Makanya pinter2 kalo mau kerja diluar cari program yg bener jangan cuma ikut ikutan doang ☺️,6611187488383074305,TikTok,makanya pinter kalau mau kerja diluar cari program yang benar jangan cuma ikut ikutan doang,35,negatif,94.66
11/02/2025,itumah buat yg kebelet gaji 50jt perminggu tapi iming iming kerja gampang😂,7150182044801696794,TikTok,itumah buat yang kebelet gaji jt perminggu tapi iming iming kerja gampang,7,negatif,83.9
12/02/2025,iya aku lpk di lampung bg,6747005485487047682,TikTok,iya aku lpk di lampung abang,14,netral,96.89
14/02/2025,oh Lampung jg ada lpk toh. untung bs brgkt y bang. tkut banget lwt lpk tp gk kerja2.hbs biaya brp bang?,7293159230957716485,TikTok,oh lampung juga ada lpk toh untung bisa brgkt ya bang tkut banget lewat lpk tapi gk kerja hbs biaya berapa bang,7,negatif,59.64
12/02/2025,bisa bahasa jepang bag?,7367154286272545808,TikTok,bisa bahasa jepang bag,4,netral,93.99
12/02/2025,kebanyakan anak muda yang udah kabur emang yang berpendidikan kak,7075670326470738971,TikTok,kebanyakan anak muda yang sudah kabur emang yang berpendidikan kak,27,negatif,99.71
11/02/2025,nah itu,7161744452780344325,TikTok,nah itu,28,netral,42.56
12/02/2025,"justru itu yang pinter pasti pemikiran nya buat kabur, kabur ke luar negeri juga gak mudah dan murah jadi harus pinter",7222796745045165061,TikTok,justru itu yang pinter pasti pemikiran nya buat kabur kabur ke luar negeri juga gak mudah dan murah jadi harus pinter,88,negatif,89.0
11/02/2025,doa aja yang baik baik buat negara kita,7161744452780344325,TikTok,doa saja yang baik baik buat negara kita,35,positif,64.95
11/02/2025,kasihan rakyat2 kecil bro,7161744452780344325,TikTok,kasihan rakyat kecil saudara laki-laki,14,negatif,99.72
11/02/2025,"nih ya kalo pemerintahan indo bobrok terus
bakal ada revolusi sih",7161744452780344325,TikTok,ini iya kalau pemerintahan indo bobrok terus bakal ada revolusi sih,5,negatif,99.67
12/02/2025,iya cuma bisa bahasa inggris jir 😹,7028888892217492486,TikTok,iya cuma bisa bahasa inggris anjing,39,negatif,94.68
12/02/2025,gg bang kuliah dulu terus kejar whv🔥,7192231431493387291,TikTok,gg bang kuliah dulu terus kejar whv,31,negatif,58.56
15/02/2025,tinggal bikin paspor kocak,6894975597711770625,TikTok,tinggal bikin paspor kocak,61,positif,96.04
15/02/2025,"harus ngurus VISA,dll.",7336474051828024322,TikTok,harus mengurus visa dan lain-lain,61,netral,95.88
22/02/2025,"visa, residential permit, trus nyari kerja/sekolah dulu, tinggal dmn, ada sponsor ga, etc.
visa doang aja bisa berbulan2",7027715188908557314,TikTok,visa residential permit trus mencari kerja sekolah dulu tinggal dmn ada sponsor ga etc visa doang saja bisa berbulan,61,netral,83.87
16/02/2025,"gampang ye ngmong bang, paspor lu, visa lu, belum lagi ngelatih bahasa lu, dan biaya2 lain",7023174510837187611,TikTok,gampang ye ngmong bang paspor kamu visa kamu belum lagi ngelatih bahasa kamu dan biaya lain,61,negatif,96.85
14/02/2025,"selama ada niat serius mah gampang"" aja bang🗿",6864175218538890241,TikTok,selama ada niat serius mah gampang saja bang,13,positif,67.03
14/02/2025,kocak,7172423088779789339,TikTok,kocak,18,positif,99.4
16/02/2025,"masih mending atuh, di sini lulusan S1 + pengalaman aja gajinya cuma 3jt an, Kalau di jepang lulusan SMA dan ada pengalaman aja udh dpt puluhan juta, itu tandanya di sana pekerjaan lebih di hormati di bandingkan di sini😹",6903334953833694209,TikTok,masih lebih baik kalau begitu di sini lulusan s pengalaman saja gajinya cuma jt an kalau di jepang lulusan sama dan ada pengalaman saja udh dapat puluhan juta itu tandanya di sana pekerjaan lebih di hormati di bandingkan di sini,4,negatif,83.7
15/02/2025,lu kira kerja di indo gampang? disuruh suruh doang gaji kecil ga dihargai,7419691289682396165,TikTok,kamu kira kerja di indo gampang disuruh suruh doang gaji kecil ga dihargai,7,negatif,99.72
14/02/2025,ya kalo berusaha mah gampang😹buktinya udh banyak tuh yang pindah ke luar negeri,6896490114328642562,TikTok,iya kalau berusaha mah gampangbuktinya udh banyak tuh yang pindah ke luar negeri,88,positif,96.61
12/02/2025,iya dong😁,7468667236518118406,TikTok,iya dong,28,positif,66.19
12/02/2025,Ga akan kabur kalo kerjaan di indo upahnya setara kerja di korsel🙏,6959928848339960838,TikTok,ga akan kabur kalau kerjaan di indo upahnya setara kerja di korsel,5,positif,98.2
12/02/2025,"lulus smk langsung ke Jepang
#kaburajadulu",7263444295078790150,TikTok,lulus smk langsung ke jepang kaburajadulu,4,negatif,52.76
12/02/2025,"lulus sekolah otw pindah ke dapur
#makanajadulu",6917144896592380930,TikTok,"lulus sekolah on the way, sedang di jalan pindah ke dapur makanajadulu",43,netral,98.98
14/02/2025,guru gw bilang 2045 indonesia emas🤡🤡,7364630246215697413,TikTok,guru saya bilang indonesia emas,2,netral,88.32
12/02/2025,"Kaburrrrrrrrr,gua ga ada duit😞",6930413306361873409,TikTok,kaburrrrrrrrr saya ga ada duit,25,negatif,99.78
16/02/2025,"selesai sekolah pindah ke jepang
#kaburajadulu",7285261199230272517,TikTok,selesai sekolah pindah ke jepang kaburajadulu,4,negatif,93.4
15/02/2025,"aku tetep di Indonesia aja:)
aku gak mau ninggalin indo",7468912053332411409,TikTok,aku tetep di indonesia saja aku gak mau ninggalin indo,2,negatif,99.57
21/02/2025,"yang bisa kabur cuman orang yang punya uang, lah isi dompet gua aja cuman 30rebu",6648446087768096770,TikTok,yang bisa kabur cuman orang yang punya uang lah isi dompet saya saja cuman rebu,54,negatif,99.67
12/02/2025,lulus kuliah lanjut kerja di singapura,7228515651235693594,TikTok,lulus kuliah lanjut kerja di singapura,8,netral,98.59
12/02/2025,"bismillah ya Allah, pengen kerja ke Singapura kalau engga Australia 😭🤲",6974255343766717441,TikTok,bismillah iya allah pengen kerja ke singapura kalau engga australia,81,netral,59.3
15/02/2025,trend bulanan😂,7267899416165991429,TikTok,trend bulanan,15,negatif,55.39
15/02/2025,banyak tikus got soalnya ga suka gw bau,7349767000846435334,TikTok,banyak tikus got soalnya ga suka saya bau,62,negatif,99.68
12/02/2025,ye la yg warga asing tu manusia gak bumi ni milik Allah yg berbuat onar kene hukum,7258489900990841863,TikTok,ye lah yang warga asing tu manusia gak bumi ini milik allah yang berbuat onar kene hukum,1,negatif,99.59
12/02/2025,sobiyah mende nye. aku duk selayang tau la rasenye banyak warga asing,7199181141142668290,TikTok,sobiyah mende nye aku duk selayang tahu lah rasenye banyak warga asing,88,negatif,94.02
12/02/2025,"ye bang cuba tngo @Anasvio punya vedio , rmai dah prgi malaysia",7434614834119508993,TikTok,ye bang cuba tngo punya vedio rmai deh prgi malaysia,8,netral,77.66
12/02/2025,kau kuat sgt asobiyah,7258489900990841863,TikTok,kamu kuat sangat asobiyah,13,positif,97.01
12/02/2025,hilang bangsa sendiri,7199181141142668290,TikTok,hilang bangsa sendiri,10,negatif,99.78
12/02/2025,biarla dorg aku tu ditujukan utk yg berdokumen tau tk? aku ni pun x support pati,7288715103749719048,TikTok,biarla dorg aku tu ditujukan untuk yang berdokumen tahu tk aku ini pun x support pati,44,negatif,48.26
12/02/2025,masalahnya kau cakap biarla dorg .dn org ni cakap pasal perketat boarder,7199181141142668290,TikTok,masalahnya kamu cakap biarla dorg dn org ini cakap pasal perketat boarder,13,negatif,80.8
12/02/2025,aku ckp dorg ada dokumen lengkap je untuk KERJA disini.,7288715103749719048,TikTok,aku cakep dorg ada dokumen lengkap je untuk kerja disini,50,positif,92.3
12/02/2025,pemahaman kau ni mundur la. kau tak nampak lagi dampak nya ramai org asing,7199181141142668290,TikTok,pemahaman kamu ini mundur lah kamu tidak nampak lagi dampak nya ramai org asing,88,negatif,99.74
12/02/2025,"""dorg lari ada dokumen lengkap""",7288715103749719048,TikTok,dorg lari ada dokumen lengkap,50,netral,99.68
12/02/2025,ramai xde dokumen masalah nye🗿,6990799355994702874,TikTok,ramai xde dokumen masalah nye,50,negatif,97.48
12/02/2025,selagi dorang tak buat masalah dan datang cari kerja tak mengapa. jangan melanggar aturan lepastu buat perangai mcm dkt konoha 🗿,6880331961962136577,TikTok,selagi dorang tidak buat masalah dan datang cari kerja tidak mengapa jangan melanggar aturan lepastu buat perangai mcm dkt konoha,20,negatif,75.15
15/02/2025,ngabangun Indonesia dari zaman Majapahit gak maju² kan kocak🤣,7200109500820702210,TikTok,ngabangun indonesia dari zaman majapahit gak maju² kan kocak,2,positif,57.42
15/02/2025,"YOI, KALAU DI DEMO MALAH DI HUJAT. YAKIN YG DI ATAS BAKAL DENGER? HARI GINI PERCAYA PEMERINTAH🤣🤣🤣🤣",7112662830538081307,TikTok,yoi kalau di demo bahkan di hujat yakin yang di atas bakal denger hari gini percaya pemerintah,1,negatif,99.24
15/02/2025,Apa yang kau harapkan dari negara yang terkutuk ini,7265668102480856069,TikTok,apa yang kamu harapkan dari negara yang terkutuk ini,10,negatif,92.82
15/02/2025,Indonesia emas? hari gini percaya gituan,7135579724297995290,TikTok,indonesia emas hari gini percaya gituan,2,negatif,99.41
15/02/2025,halah ngomong doang kau,7221369646233732098,TikTok,halah bicara doang kamu,13,negatif,99.68
15/02/2025,"demo itu gimana, apakah haknya dikasih/dituruti?",6962005332130907137,TikTok,demo itu bagaimana apakah haknya dikasih dituruti,74,negatif,93.25
15/02/2025,ogah.,7285253851945567238,TikTok,tidak mau,12,negatif,99.76
15/02/2025,membangun bagimana kalau isinya cuman korup,7211163984538960901,TikTok,membangun bagimana kalau isinya cuman korupsi,1,negatif,99.81
15/02/2025,"pemerintah tuh mencakup semua yg memiliki jabatan di berbagai lembaga yg ada di Indonesia seperti MK, DPR, MPR, presiden.",7224438368393511938,TikTok,pemerintah tuh mencakup semua yang memiliki jabatan di berbagai lembaga yang ada di indonesia seperti mk dpr mpr presiden,2,netral,93.35
15/02/2025,"persyaratan rumit dapet gaji cuma sak uprit gimana ngga bingung anak muda di indonesia,lapngan pekerjaan di indonesia pun bisa di bilang terbatas",6924812322054013953,TikTok,persyaratan rumit dapat gaji cuma sak uprit bagaimana tidak bingung anak muda di indonesia lapngan pekerjaan di indonesia pun bisa di bilang terbatas,2,negatif,99.56
15/02/2025,Mau jadi Indonesia emas? bangun negeri? urusin koruptor dan oknum penjabat yg sesuka hati naikin dulu tuh rp jadi setara ama dolar bisa? enggak?,7266453747911508997,TikTok,mau jadi indonesia emas bangun negeri urusin koruptor dan oknum penjabat yang sesuka hati naikin dulu tuh rp jadi setara sama dolar bisa tidak,2,negatif,98.94
15/02/2025,"terus terus kita harus bertahan jadi ojol aja gitu,biar di sebut nasionalis?",6985578625941603330,TikTok,terus terus kita harus bertahan jadi ojol saja gitu biar di sebut nasionalis,6,negatif,98.98
12/02/2025,"impian bangett!, semoga kita bisa ke negeri matahari terbit ituu!!",7419829293813466117,TikTok,impian bangett semoga kita bisa ke negeri matahari terbit ituu,86,positif,99.23
11/02/2025,"Sebagai pelajar gua kecewa sama sistem yang di terapkan di sekolah, sudah beberapa sistem di sekolah.Dan pergaulannya yang jauh berbeda dengan LN.
#kaburajadulu",7315499164946498566,TikTok,sebagai pelajar saya kecewa sama sistem yang di terapkan di sekolah sudah beberapa sistem di sekolah dan pergaulannya yang jauh berbeda dengan ln kaburajadulu,1,negatif,99.78
11/02/2025,cari kerja syarat ribet gaji just kidding #kaburajadulu 😭🤣,6869330612697269250,TikTok,cari kerja syarat ribet gaji just kidding kaburajadulu,9,negatif,98.54
12/02/2025,"gw sekarang lagi S1 di NUS singapur, rencananya pas lulus pengen balik ke indo buat kerja, liat ini jadi mikir 2 kali",7422081067539203077,TikTok,saya sekarang lagi s di nus singapur rencananya pas lulus pengen balik ke indo buat kerja lihat ini jadi mikir kali,5,negatif,83.49
11/02/2025,akhir nya ada yg sadar ayo ke luar negeri ngapain lama² disini buang waktu#kaburajadulu,7155146256402564123,TikTok,akhir nya ada yang sadar ayo ke luar negeri sedang apa lama² disini buang waktukaburajadulu,72,netral,67.54
13/02/2025,"jujur-jujur aja gw mau banget pindah negara tapi mau gimana lagi, Indonesia tempat lahir gw, pilihannya ke negara lain agar menjadi lebih baik atau ga perbaiki negara sendiri agar menjadi lebih baik😅",7308258915115860997,TikTok,jujur jujur saja saya mau banget pindah negara tapi mau bagaimana lagi indonesia tempat lahir saya pilihannya ke negara lain agar menjadi lebih baik atau ga perbaiki negara sendiri agar menjadi lebih baik,2,negatif,96.7
12/02/2025,"makin kuat tekat ke jepang siap kuliah
#kaburajadulu",7155390067669337114,TikTok,makin kuat tekat ke jepang siap kuliah kaburajadulu,4,positif,97.72
13/02/2025,"ternyata ada alasan w jago bahasa asing, disuruh pindh negara toh",6926476939642455042,TikTok,ternyata ada alasan w jago bahasa asing disuruh pindh negara toh,17,negatif,97.55
12/02/2025,lulus sekolah mau ke swiss dehhh #kaburajadulu,6878230002882774017,TikTok,lulus sekolah mau ke swiss dehhh kaburajadulu,19,negatif,98.61
12/02/2025,"aku juga kabur dari indo,ini lagi di Jateng",6802533281285637121,TikTok,aku juga kabur dari indo ini lagi di jateng,5,negatif,99.33
12/02/2025,entaran gw lulus SMA lamar kerja di thiees Australia,7301205555639600133,TikTok,entaran saya lulus sama lamar kerja di thiees australia,81,netral,85.7
12/02/2025,selesai sekolah mau kuliah di luar negri ga mau balik ke indo😂 #KABURAJADULU,7452752298466853896,TikTok,selesai sekolah mau kuliah di luar negri ga mau balik ke indo kaburajadulu,19,negatif,97.6
10/02/2025,"halah paling gimic lagi kaya dulu
""peringatan darurat"" 😹",7230074992858235909,TikTok,halah paling gimic lagi kaya dulu peringatan darurat,42,negatif,99.11
13/02/2025,Mana ada😂😂😂 yg bener aja bg,7091375164340339739,TikTok,mana ada yang benar saja abang,14,negatif,97.31
13/02/2025,takut di kuras sama pemerintahan yg korup lah cil 🤣,6704570220360926209,TikTok,takut di kuras sama pemerintahan yang korupsi lah cil,1,negatif,99.82
13/02/2025,klo kau banyak harta ya bawa juga lah keluarga mu buat kabur 🤣,6704570220360926209,TikTok,kalau kamu banyak harta iya bawa juga lah keluarga mu buat kabur,46,negatif,99.42
13/02/2025,masa pake telor 😅😅😅,7376549017892930566,TikTok,masa pakai telor,39,negatif,84.28
13/02/2025,pake nanya,6959356668376646662,TikTok,pakai bertanya,13,negatif,76.71
13/02/2025,"memang rumput tetangga itu selalu terlihat lebih hijau ,,,tp sebenernya sama ja kok,,,,yg di Malaysia jg sering kan yg muji2 indo,,",7376549017892930566,TikTok,memang rumput tetangga itu selalu terlihat lebih hijau tapi sebenernya sama saja kok yang di malaysia juga sering kan yang muji indo,8,positif,66.09
13/02/2025,pdlhl kt lebih deluan merdeka daripada Malaysia 🤣,6970986026207069185,TikTok,pdlhl kita lebih deluan merdeka daripada malaysia,8,negatif,93.81
13/02/2025,tapi TDK separah kt bang cnth aja negara tetangga terdekat kita Malaysia itu sejahtera dan maju dari kita,6970986026207069185,TikTok,tapi tidak separah kita bang cnth saja negara tetangga terdekat kita malaysia itu sejahtera dan maju dari kita,8,positif,98.61
13/02/2025,"masalah itu di negara manapun ada,,,sama aja kok",7376549017892930566,TikTok,masalah itu di negara manapun ada sama saja kok,10,negatif,96.64
13/02/2025,dan satu lagi di negara indo biaya hidup tinggi tp gajiny boncos GK sesuai harapan 😪,6970986026207069185,TikTok,dan satu lagi di negara indo biaya hidup tinggi tapi gajiny boncos gk sesuai harapan,5,negatif,99.71
13/02/2025,bnyk mslh negara kita ini bang saya sebutkan satu per satu ya 🤣🤣🤣,6970986026207069185,TikTok,banyak masalah negara kita ini bang saya sebutkan satu per satu iya,10,negatif,97.98
13/02/2025,"Siap, lebih baik mati kelaparan di negeri sendiri karena dekat dengan keluarga, dari pada mati banyak harta tapi sendirian diluar sana",7091375164340339739,TikTok,siap lebih baik mati kelaparan di negeri sendiri karena dekat dengan keluarga dari pada mati banyak harta tapi sendirian diluar sana,10,negatif,98.72
13/02/2025,tapi duitnya klo disini di ambili pemerintah buat di korup ☠️,6704570220360926209,TikTok,tapi duitnya kalau disini di ambili pemerintah buat di korupsi,1,negatif,99.65
13/02/2025,"oh ya? lu aja deh yg sengsara di negara ini sendirian kami ga mau, biarin deh di bilangin pencundang, pengkhianat yg penting kami selamat",6704570220360926209,TikTok,oh iya kamu saja deh yang sengsara di negara ini sendirian kami ga mau biarin deh di bilangin pencundang pengkhianat yang penting kami selamat,84,negatif,99.7
