created_at,full_text,id_str,platform,clean_text,topic_id_v2
21/03/2025,"TIMAKASIII KAKK SARANNYAA 🥹🤍🤍. saran kakak berguna bgt buat aku, aplg aku masi kls 10 jd msi ada wktu buat mulai dri skrg/melakukan hal’ itu, thank u kakkk 🥹🤍‼️",6864202882561508353,TikTok,timakasiii kakk sarannyaa saran kakak berguna banget buat aku aplg aku masi kls jadi msi ada wktu buat mulai dari skrg melakukan hal itu thank kamu kakkk,-1
21/03/2025,"samasmaa cantikkk, smngtt buat kalian yang masi sekola, intinya investasi leher keatas dlu aja, gunain waktu sebaik mngkin🙌🏻🤍🤍",6806587933132456962,TikTok,samasmaa cantikkk smngtt buat kalian yang masi sekola intinya investasi leher keatas dulu saja gunain waktu sebaik mngkin,11
22/03/2025,@panggill ajaa evaa @mpitt‼️💤👋 ikutan gesss,7399617484871631877,TikTok,ajaa evaa ikutan gesss,-1
12/02/2025,Percuma bang kalau g sklian jd wn sana. Kerja bertahun2 di LN trus tua nya di Indo? Malah tambah susah pas tua. Jd mnurutku hastag ini udh bnr2 mengabarkan say goodbye,7115940110815183899,TikTok,percuma bang kalau g sklian jadi wn sana kerja bertahun di ln trus tua nya di indo bahkan tambah susah pas tua jadi mnurutku hastag ini udh bnr mengabarkan say goodbye,5
13/02/2025,Yah namanya juga harapan. Sama sama berdoa kita kalo bukan kita penerus kita yang akan bertambah sakit.,6683429419070145538,TikTok,yah namanya juga harapan sama sama berdoa kita kalau bukan kita penerus kita yang akan bertambah sakit,35
12/02/2025,enak lah bro dari pada di Konoha 🗿,6975429993678423042,TikTok,enak lah saudara laki-laki dari pada di konoha,14
12/02/2025,"iya bang, ditunggu kepindahannya yaa. lumayan mengurangi saingan😁. btw... emang ada biaya buat pindah😂?",7124453963182146586,TikTok,iya bang ditunggu kepindahannya yaa lumayan mengurangi saingan ngomong-ngomong emang ada biaya buat pindah,-1
14/02/2025,emng lu bisa bersaing??? 🤣🤣🤣,7185520987826881563,TikTok,memang kamu bisa bersaing,57
13/02/2025,"terus yang perlu diingat IQ rata-rata kita tuh rendah, mau bersaing sama orang luar pun sulit, gabisa kalo cuma modal jago bahasa Inggris sama punya duit, ujung-ujungnya luntang-lantung di luar negeri karena bingung mau ngapain, karena cuma modal ""ikut-ikutan""",6757120543315526658,TikTok,terus yang perlu diingat iq rata rata kita tuh rendah mau bersaing sama orang luar pun sulit gabisa kalau cuma modal jago bahasa inggris sama punya duit ujung ujungnya luntang lantung di luar negeri karena bingung mau sedang apa karena cuma modal ikut ikutan,-1
14/02/2025,bukan masalah ada biaya atau ga emng bisa bahasa negara nya. beda kalo pindah ke Malaysia soal nya masik 1 bahasa 🗿,7230782231340434434,TikTok,bukan masalah ada biaya atau ga memang bisa bahasa negara nya beda kalau pindah ke malaysia soal nya masik bahasa,8
14/02/2025,"ada google translate bro, masalah utama di biaya. ada juga alat penerjemah kok. kalo kendala bukan di biaya udah banyak yg pindah dari dulu. khusus bahasa asing aja pake duit.",7124453963182146586,TikTok,ada google translate saudara laki-laki masalah utama di biaya ada juga alat penerjemah kok kalau kendala bukan di biaya sudah banyak yang pindah dari dulu khusus bahasa asing saja pakai duit,17
14/02/2025,"emangnya disini ada harapan 😂😂😂😂😂.
yang sudah kerja aja di phk. 😁
loker di warung seblak aja yang nglamar se-Kabupaten",7449291140153000966,TikTok,memangnya disini ada harapan yang sudah kerja saja di phk loker di warung seblak saja yang nglamar se kabupaten,24
15/02/2025,udah kabur belum?,7124453963182146586,TikTok,sudah kabur belum,29
15/02/2025,saya disini sultan. dan saya masih sekolah. ntar kalo sudah lulus insyaallah kabur. sekarang lagi belajar bahasa Inggris dan Arab.,7449291140153000966,TikTok,saya disini sultan dan saya masih sekolah nanti kalau sudah lulus insyaallah kabur sekarang lagi belajar bahasa inggris dan arab,-1
16/02/2025,🤣. iyain,7124453963182146586,TikTok,iyain,-1
16/02/2025,saingan untuk jadi miskin?,7055736931472901146,TikTok,saingan untuk jadi miskin,64
02/03/2025,pendidikan elit pekerjaan sulit,7348037632133923845,TikTok,pendidikan elit pekerjaan sulit,-1
03/03/2025,udah kabur bro?,7124453963182146586,TikTok,sudah kabur saudara laki-laki,14
03/03/2025,ngapain kabur orang gue masih sekolah besok kalok udah selesai sekolah baru kabur dari negara konoha ini,7348037632133923845,TikTok,sedang apa kabur orang saya masih sekolah besok kalok sudah selesai sekolah baru kabur dari negara konoha ini,19
03/03/2025,oalah sekolah dulu sampe lulus ya dek😂,7124453963182146586,TikTok,oalah sekolah dulu sampai lulus iya adik,31
03/03/2025,ya dong biar bisa kabur,7348037632133923845,TikTok,iya dong biar bisa kabur,-1
03/03/2025,"yaudah gw tandain komen lu, kalo dah kabur kabarin ye",7124453963182146586,TikTok,ya sudah saya tandain komen kamu kalau deh kabur kabarin ye,-1
03/03/2025,y jika allah meridhoi,7348037632133923845,TikTok,ya jika allah meridhoi,35
03/06/2025,kabur nya terlalu mahal 😅😭,6558146445214793729,TikTok,kabur nya terlalu mahal,-1
12/02/2025,"di Bali kerja dari jam 7 pagi sampek 11 malem istirahat 2 jam gaji 1.3 itu di restoran😭 bagian waiters dan bersih"" demi apapun nyari loker di Indonesia susah bngtt gak sesuai pekerjaan",7304594268206662661,TikTok,di bali kerja dari jam pagi sampek malam istirahat jam gaji itu di restoran bagian waiters dan bersih demi apapun mencari loker di indonesia susah bngtt gak sesuai pekerjaan,2
14/02/2025,"bahagiaa😭☝🏼 tapi yaaa klau ditanya kesepian yaa pasti ada kalanya kesepian, kadang klau mau curhat susah kan apalgi ortu diindo🥹 tp jujur cobain minimal sekali seumur hidup ke eropa💁🏻‍♂️",83744894376,TikTok,bahagiaa tapi yaaa klau ditanya kesepian yaa pasti ada kalanya kesepian kadang klau mau curhat susah kan apalgi orang tua diindo tapi jujur cobain minimal sekali seumur hidup ke eropa,-1
12/02/2025,"kaburajadulu itu tidak semudah membolak balik kan tangan, butuh usaha dan penyusuain, apalagi kesabaran yg tinggi😭, aku lagi berjuang ikut NCLEX untuk jadi nurse practicioner💋",6973075295327306754,TikTok,kaburajadulu itu tidak semudah membolak balik kan tangan butuh usaha dan penyusuain apalagi kesabaran yang tinggi aku lagi berjuang ikut nclex untuk jadi nurse practicioner,-1
21/03/2025,"janji sama diri,lulus smp kita usahakan pergi dri negara ini pke uang tabungan #kaburajadulu",7041407148165678106,TikTok,janji sama diri lulus smp kita usahakan pergi dari negara ini pke uang tabungan kaburajadulu,9
12/02/2025,beri aku 300T maka aku akan kabur mengelilingi dunia dan tidak akan pernah kembali ke Indonesia 🗿🗿🗿,7240006055881688069,TikTok,beri aku t maka aku akan kabur mengelilingi dunia dan tidak akan pernah kembali ke indonesia,2
22/03/2025,"gabisa, keluarga aku banya+ekonomi ga menjamin😔",7277599143857423365,TikTok,gabisa keluarga aku banya ekonomi ga menjamin,46
12/02/2025,"Udah dari smp bercita""pengen kuliah dan kerja di luar negri, dan sempet pupus karena orang tua tidak mengijinkan anak bungsunya jauh dari mereka dan di tambah ketika lukis sma ortu mulai sakit""an",6832881259996349442,TikTok,sudah dari smp bercita pengen kuliah dan kerja di luar negri dan sempat pupus karena orang tua tidak mengijinkan anak bungsunya jauh dari mereka dan di tambah ketika lukis sama orang tua mulai sakit an,-1
11/02/2025,pengen juga tapi ngak tau kemna dan ngak punya modal untuk kabur🥺,6787507744276333569,TikTok,pengen juga tapi ngak tahu kemna dan ngak punya modal untuk kabur,-1
12/02/2025,Gimana woi cara nya kaburajadulu?harus nunggu kaya kah 😭,6983617610248930306,TikTok,bagaimana woi cara nya kaburajadulu harus nunggu kaya kah,9
12/02/2025,Kak mau juga kaburajadulu tpi gpunya duit😭🙏🏻,7363585717597537285,TikTok,kak mau juga kaburajadulu tapi gpunya duit,9
14/02/2025,lu mah bukan trend kabur aja dulu bang tp lu emang jalan2,7052538629739267098,TikTok,kamu mah bukan trend kabur saja dulu bang tapi kamu emang jalan,13
22/03/2025,#gapunyapaspor,7287202855835812869,TikTok,gapunyapaspor,-1
12/02/2025,#pinterajadulu,6947917870937555970,TikTok,pinterajadulu,0
12/02/2025,bisa.. ini nyatanya gw tiktok an trus komen pake hp,6938616479211455490,TikTok,bisa ini nyatanya saya tiktok an trus komen pakai hp,-1
12/02/2025,di negara ini mana bisa punya duit 😂,7185159331993437210,TikTok,di negara ini mana bisa punya duit,89
12/02/2025,Abis kontrak ya per panjang visa lah lagian pasti udah punya tabungan wkwkwkw,6650645648465215489,TikTok,habis kontrak iya per panjang visa lah lagian pasti sudah punya tabungan wkwkwkw,61
12/02/2025,DEMI APAPUN INI BENER😭,6901267044743005185,TikTok,demi apapun ini benar,28
12/02/2025,UUUUPPP,7407252898688533509,TikTok,uuuuppp,-1
12/02/2025,Nahhh ini yg paling beber☺️☺️☺️,6861589133870105602,TikTok,nahhh ini yang paling beber,-1
12/02/2025,ada dana talang kak santai,7155146256402564123,TikTok,ada dana talang kak santai,11
11/02/2025,"sama aja bang kan butuh duit buat biyaya hidup, walapun nantinya dapet beasiswa",6963570149072929794,TikTok,sama saja bang kan butuh duit buat biyaya hidup walapun nantinya dapat beasiswa,-1
11/02/2025,cari aja beasiswa luar negeri,7356580229236425733,TikTok,cari saja beasiswa luar negeri,-1
12/02/2025,pokoknya ikut😭,6741585484713083905,TikTok,pokoknya ikut,-1
12/02/2025,"males hahaha duit buat asuransi aja blm kekumpul, masih mikirin km",6960332626679546881,TikTok,males hahaha duit buat asuransi saja belum kekumpul masih mikirin kamu,-1
12/02/2025,mbaa ajak aku🥲,6741585484713083905,TikTok,mbaa ajak aku,44
22/03/2025,#ajwuhwhagqhwdulu,7336516353635714050,TikTok,ajwuhwhagqhwdulu,0
22/03/2025,@korizen🤍❄️ iya jga ya,7299476092334769157,TikTok,iya juga iya,28
22/03/2025,klo ade duitny bah nyaman 🥰,6506963279532228609,TikTok,kalau ade duitny bah nyaman,-1
21/03/2025,#dinegaraorangajadulu,7455286822018614277,TikTok,dinegaraorangajadulu,0
11/04/2025,gas gw ke Spanyol kalo lo,7201076710258394139,TikTok,gas saya ke spanyol kalau kamu,-1
18/08/2025,gas Jepang,7334016527655912453,TikTok,gas jepang,-1
17/08/2025,ke Kamboja ka😹,7084496365066421249,TikTok,ke kamboja kakak,41
07/04/2025,iyhhhkn🥺🥺,7468284966711985159,TikTok,iyhhhkn,52
22/03/2025,"wadu gawat,btw ikut ka",7437807116172330002,TikTok,wadu gawat ngomong-ngomong ikut kakak,13
22/03/2025,soalnya mau join🥺,7464892147873104916,TikTok,soalnya mau join,-1
25/03/2025,iya kita harus usaha nabung aja dulu Ampe dua tahun pasti bisa pergi ngikut #kaburajadulu pasti bisa seman,7470790859626316816,TikTok,iya kita harus usaha nabung saja dulu ampe dua tahun pasti bisa pergi ikut kaburajadulu pasti bisa seman,-1
27/03/2025,ga nabung doang bg bljr bahasa negaranya juga harus,7407094031857665030,TikTok,ga nabung doang abang bljr bahasa negaranya juga harus,-1
11/04/2025,Susanti bisa ke Malaysia,7201076710258394139,TikTok,susanti bisa ke malaysia,8
18/01/2026,"semangat dek, tentukan impian mu dari sekarang dan berusaha lh dan kmu jauh lebih maju daripada org yg diam aja tapi terus menjatuhkan 😁",7196647603545621506,TikTok,semangat adik tentukan impian mu dari sekarang dan berusaha lh dan kmu jauh lebih maju daripada org yang diam saja tapi terus menjatuhkan,86
08/04/2025,kita bisa nabung kak,6913172056382276609,TikTok,kita bisa nabung kak,24
08/04/2025,mana iya lagii😭😌,7235281534838998022,TikTok,mana iya lagii,-1
23/03/2025,20 tahun kedepan kita sama' kabur dari sini tapi 20 tahun hal yang mustahil,7357693418627269637,TikTok,tahun kedepan kita sama kabur dari sini tapi tahun hal yang mustahil,33
12/02/2025,"halo kak, kebetulan saya di batam, kakak Applynya pas sudah di sana ya?",6811479787657315330,TikTok,halo kak kebetulan saya di batam kakak applynya pas sudah di sana iya,-1
12/02/2025,Terima kasih sudah bertahan. Tetap sehat dan bahagia,143495140794486784,TikTok,terima kasih sudah bertahan tetap sehat dan bahagia,30
15/02/2025,udh bg diemin aja buat kurangin persaingan😂,6950285449609724933,TikTok,udh abang diemin saja buat kurangin persaingan,57
14/02/2025,anjay prendi kelaaaaazzzz,6687169958701188098,TikTok,anjay prendi kelaaaaazzzz,0
09/04/2025,jir ang ang ang,7231202719145755650,TikTok,anjing ang ang ang,-1
09/04/2025,nyampai juga ma ko😭,7139148227345957914,TikTok,nyampai juga ma ko,-1
09/04/2025,maluuuu,7139148227345957914,TikTok,maluuuu,52
22/03/2025,aku juga,7440048038276924471,TikTok,aku juga,-1
23/03/2025,doain aku juga kak pliss aku udah muak😔,7388828773531681797,TikTok,doain aku juga kak pliss aku sudah muak,50
22/03/2025,aminn ka do'ain aku juga biar bisa ke Jepang ya soalnya mama ku dukung aku dan pengen banget anaknya ke Jepang,7225108715811734555,TikTok,aminn kakak do ain aku juga biar bisa ke jepang iya soalnya mama ku dukung aku dan pengen banget anaknya ke jepang,4
21/03/2025,"me too,pray for me too all.",7444323812424713234,TikTok,me too pray for me too all,35
19/02/2025,aminn kaaa,7323058336551158789,TikTok,aminn kaaa,-1
19/02/2025,Aamiin aamiin ya Rabbalalamiin 🤲🤲🤲,6969498597708694530,TikTok,aamiin aamiin iya rabbalalamiin,-1
18/02/2025,aamiin yarabbalalamin,7351304174938588165,TikTok,aamiin yarabbalalamin,-1
18/02/2025,amin sekenceng kenceng nya,7406288966304973829,TikTok,amin sekenceng kenceng nya,-1
17/02/2025,Aaminn kaa,7435201362352243719,TikTok,aaminn kaa,-1
17/02/2025,aminnn kakkk,6678479238037685250,TikTok,aminnn kakkk,-1
16/02/2025,aaamin semangat Kak,6881242232713970690,TikTok,aaamin semangat kak,-1
16/02/2025,Aaminn jie,6867710731581654018,TikTok,aaminn jie,-1
12/02/2025,aminnn kaa,7279280792043701253,TikTok,aminnn kaa,-1
22/02/2025,kumpul sikit2 kalau mau tukar warganegara sekalian itali sini bagus gak anti sama muslim,7402222623277728773,TikTok,kumpul sikit kalau mau tukar warganegara sekalian itali sini bagus gak anti sama muslim,32
22/02/2025,"oke, makasih motivasinya kak😊",7375399757416416272,TikTok,oke terima kasih motivasinya kak,30
12/02/2025,"mana murah banget lagi ikut ausbildung cuma 10jtaan, sisanya ditanggung sekolah😹",7239758297254986758,TikTok,mana murah banget lagi ikut ausbildung cuma jtaan sisanya ditanggung sekolah,1
12/02/2025,Tutorr,6599049055551504385,TikTok,tutorr,-1
13/02/2025,gimana caranya ka plisss,7286468924262532104,TikTok,bagaimana caranya kakak plisss,50
14/02/2025,spil dong,7091715031536370714,TikTok,spil dong,-1
19/02/2025,"iya kok murah banget,di Cirebon 10 juta cuma les bahasa Jerman nya aja",6946595640983241730,TikTok,iya kok murah banget di cirebon juta cuma les bahasa jerman nya saja,32
13/02/2025,"anakku mau daftar lewat kampusnya untk magang dulu di jerman. dorm dan makan ditanggung hotel tempat kerja, tp uang deposit di imigrasi 70jt",6886025301295252481,TikTok,anakku mau daftar lewat kampusnya untk magang dulu di jerman dorm dan makan ditanggung hotel tempat kerja tapi uang deposit di imigrasi jt,-1
13/02/2025,"itu namanya rekening koran kak, kalau penjamin ada gak butuh sih tp kalau gak ya itu uang sebenarnya buat jaga2 aja",7199855756258378778,TikTok,itu namanya rekening koran kak kalau penjamin ada gak butuh sih tapi kalau gak iya itu uang sebenarnya buat jaga saja,-1
13/02/2025,penjaminnya dari kampus sm kementrian kak. emang dia bilang setelah sampai dan di cek imigrasi sana uang deposit bisa langsung di ambil lagi,6886025301295252481,TikTok,penjaminnya dari kampus sm kementrian kak emang dia bilang setelah sampai dan di cek imigrasi sana uang deposit bisa langsung di ambil lagi,-1
12/02/2025,"kalo mau tau jangan tanya ditiktok, coba cari di google, cari artikelnya kali aja ad",7091641738884400133,TikTok,kalau mau tahu jangan tanya ditiktok coba cari di google cari artikelnya kali saja ada,-1
14/02/2025,kamu sekolah dmna dek?,6547927516215771137,TikTok,kamu sekolah dmna adik,31
18/02/2025,gk boleh gitu kita harus berharap akan perubahan rakyat bangsa Indonesia yg baik😁🙏,7406288966304973829,TikTok,gk boleh gitu kita harus berharap akan perubahan rakyat bangsa indonesia yang baik,2
19/02/2025,"rakyat yang berubah?
lu anak pejabat ya🤣🤣
oi orang pada (kabur aja dulu)
karena pejabat bukan rakyatnya
lu tahu sendiri lah negra Konoha banyak koruptor tapi kok lu gak sdr pasti anak koruptor yaa",7322470753508525074,TikTok,rakyat yang berubah kamu anak pejabat iya oi orang pada kabur saja dulu karena pejabat bukan rakyatnya kamu tahu sendiri lah negra konoha banyak koruptor tapi kok kamu gak sdr pasti anak koruptor yaa,1
18/02/2025,ih takotnyee,7188113015001220122,TikTok,ih takotnyee,-1
17/08/2025,rill njirrr😹,7084496365066421249,TikTok,rill njirrr,-1
20/03/2025,"gmn kak sekarang dengan kasus liga korupsi, kasus Bromo, ruu TNI, udah kepikiran belum #kaburajadlu?",6779051089817191425,TikTok,gmn kak sekarang dengan kasus liga korupsi kasus bromo ruu tni sudah terpikirkan belum kaburajadlu,1
22/03/2025,"ngga kak, kita sebagai masyarakat jangan dibiasakan lari, tapi mendukung gerakan pemerintah untuk memberantas koruptor dan mendisiplinkan rakyat agar pemikiran nya tidak dangkal",7035065566410834946,TikTok,tidak kak kita sebagai masyarakat jangan dibiasakan lari tapi mendukung gerakan pemerintah untuk memberantas koruptor dan mendisiplinkan rakyat agar pemikiran nya tidak dangkal,1
22/03/2025,najis gw gak mau ikutin pemerintah,7083568311762748443,TikTok,najis saya gak mau ikutin pemerintah,1
