clean_text,label,label_num
dapat dirasakan tahun demi tahun indonesia makin yakin di panggung dunia hubungan luar negeri solid pertumbuhan ekonomi meningkat tenaga kerja kompeten kita sedang menuju prospek yang menjanjikan pastikan nkri maju,positif,2
nitip dok aku juga mau kerja di luar negeri,netral,1
sbenarnya mah pindah keluar negri gampang banyak yang mau juga cuma kadang yang mempersulit orang dalem sendiri,negatif,0
niat yang bulat tekat yang kuat berusaha bljar yang giat bahasa inggris cara berhitung pelajaran sekolah ulangi lagi pokoknya ingsaalloh bisa dapat kerjaan yang enak gjih minimal juta stu buln dapat,positif,2
kalau semua cuma mau kerja di belakang meja yaa pasti susah dapat kerja padahal kalau benar mau kerja jadi petani peternak perkebunan itu banyak gengsi karena sarjana,negatif,0
sakit hati terbesar emang bikin mau pindah saja belum bisa kaburajadulu ke ln ya sudah pindah kota saja,negatif,0
persis sm tmn saya mencari kja g dapat akhirnya kja di arab saudi kja di sana tahun bisa nabung beli swag dan bangun rumah begitu tabungan banyak langsung balik ke indonesia,netral,1
semangat juga kak,positif,2
cita cita baru kaburajadulu,positif,2
akhirnya bisa kaburajadulu ke roblox dan menjadi warna negara roblox,positif,2
sekalian cari kerja di hk fin kalau gitu wkwkkwk kaburajadulu,netral,1
saya cuma pengen kerja kumpeni mematuhi peraturan ketenagakerjaan di sekitaran jaksel dengan jam kerja yang waras dan kerjaan yang gak dibawa pulang supaya saya bisa fokus dengan s prep saya ke luar negeri,negatif,0
nyaris subuh thought yang kemarin kaburajadulu ngapaen sekarang indonesia tanah air beta kan negara non blok jadi iya masih aman sudah pada beli rompi anti rudal soal ketahanan pangan diketawain kan kemarin bagaimana sekarang banyak orang dimutasi ke kementan,negatif,0
hubungan mindsetnya drimna orng kerja buat cari uangg tapi syarat kerjanya ga ngotak dan ujung ujungnya pakai ordal kasih uang jadi mindset bagian mana yang kamu maksud,negatif,0
dalam hati para koruptor pergi saja kalian karena negara ini milik kami biarkan kami sekeluarga yang hidup disini,negatif,0
hahahaha,positif,2
serendipty kaburajadulu hardy wargajagawarga,netral,1
yang kaburajadulu bahkan anggota dpr,negatif,0
tutor,positif,2
tiap tahun kemakan inflasi gaji juga ga ikut naik,negatif,0
ikut bang,netral,1
waduh mas bahaya,negatif,0
selagi masih muda kayaknya saya harus belajar bahasa inggris deh biar kalau ada rezeki kerja di luar negeri trus lancar komunikasi siapa tahu pas sudah gede indonesia bukan emas emas lagi tapi,positif,2
ada ga sih jasa yang langsung menyalurkan kerja di luar negeri yang langsung daftar besok berangkat,netral,1
oh pantesan pak iya emank trgantung ada sponsor ndk yang bawa kita ke amrik baru bisa masuk tmn juga bilang gtu,netral,1
sikap aroganmu membuat rakyat jadi marah setelah itu kalian langsung pada sembunyi kaburajadulu,negatif,0
iya untuk tua pun palingan sampai umur an,negatif,0
the real dan true tahun aku kerja di hk msih enggan mau plng kaburajadulu,negatif,0
hasil tambang hanya menguntungkan pihak tertentu pejabat makin tambun rakyat makin kenceng ikat pinggangnya negara kaya tapi rakyat nya miskin hutang negara bertambah kan dan g e h e ke jadinya pajak naik hasilnya apa coba kaburajadulu bayarpolisi negerikonoha,negatif,0
benar co kerja dikonoha bnyak proses melulu,negatif,0
ikut kakak,netral,1
dana talang tuh yang modalnya di mcu saja paling atau gak yang mereka tentuin sisanya di talangin mereka,netral,1
anakku mau daftar lewat kampusnya untk magang dulu di jerman dorm dan makan ditanggung hotel tempat kerja tapi uang deposit di imigrasi jt,netral,1
iya allah saya pikir april mop sudah ga relevan anjinkkk saya hampir percaya kirain pemerintah got blessed after ied,negatif,0
generasi mas mas tidak punya pekerjaan,negatif,0
ikutttt,positif,2
dan bicara soal kemiskinan bukankah itu solusi yang brilian dengan membeli mobil mobil mahal rakyat timor leste memberikan lapangan kerja kepada para dealer mobil di luar negeri ini adalah bentuk diplomasi ekonomi yang sangat keren rakyat timor leste mengirimkan pesan,positif,2
at this point rasanya saya juga ikut kaburajadulu deh dengan situasi keluarga saya dan negara kayak begini kemarin saya deh kayak pasrah dahlah hidup di sini sampai mati saja tapi apa yang terjadi kemarin mungkin emang tidak salah ambil jlpt tahun ini,negatif,0
saingan segi apa gaji sudah pasti unggul luar negeri,positif,2
ragu kan saja pak,negatif,0
temuan ini didapat dari pengawasan rutin selama april hingga juni dari jumlah itu diproduksi lewat kerja sama kontrak buatan lokal dan berasal dari luar negeri,netral,1
siapa kita lah,negatif,0
tadi aku cerita ke tmn ku enak iya kalau jadi karyawan tinggal di jakarta kayaknya tiket pesawat ke luar negeri lbh murah truss tmn ku bilang kerja di jakarta karyawan gaji berpa umr iya bukan umr juga kalau umr mah kurang,negatif,0
pengalaman gak penting yang utama punya orng dalam,negatif,0
ga percaya kata partai ga percaya kata pemerintah nonaktif dan pergi di kamus pemerintah beda sama yang seharusnya iya mungkin saja nanti digantiin yang baru tapi kalau ujungnya ttp terima pensiun atau gaji pasif sama saja bohong mereka kan profesional sesamanya,negatif,0
nagara lagi chaos gini bahkan ke luar negeri pecat semua itu pejabat yang keluar negeri bukannya kerja bahkan shoping pecat semua itu pak presiden ide bagus ini,negatif,0
bahkan dia yang kaburajadulu capek beneraaaaaaaan capek anjiiiir demo ada yang mati kamu plesiran,negatif,0
padahal rakyatnya yang bikin kaburajadulu eh bahkan mereka duluan yang kabur,negatif,0
sudah urungkan saja rencana untuk jadi dosen di negeri ini kak gak sebanding banget sama waktu tenaga dan uang yang dikeluarkan untuk bisa jadi dosen kenyataan di luar sana masih banyak dosen yang kerja dan buka usaha sampingan buat bertahan hidup tanpa mengandalkan gaji dr jadi dosen saja,negatif,0
semoga ada sosialisasi di berbagai daerah tentang situasi dan kondisi ini iming iming kerja di luar negeri kasihan anak negeri para pemimpin lindungilah perempuan anak negeri contentcenter,negatif,0
yok kabur kita,negatif,0
mengkhayal saja dehh wait siapa yang kaya rakyat or penja,negatif,0
iya bgtulah smua kalau sudah di atas apa lagi lihat duit ke cuali kalau iman ya kuat,positif,2
ikut lah,positif,2
kami cinta negeri ini tapi kami benci sistem yang ada,negatif,0
top kita bersama bisa peroleh manfaat dari kolaborasi luar negeri lapangan kerja nambah inovasi terbaru masuk wilayah pedesaan maju ayo bantu perkuat kemitraan global,positif,2
percaya ga percaya saya mulai nnton one piece gr² pemerintah ngelarang pengibaran bendera jolly roger,netral,1
kakak daerah mna,netral,1
jadi ternyata yang kaburajadulu itu pejabatnya oalah,negatif,0
kamu klu ga percaya sama penagak hukum pemerintah yang sah kamu pindah saja kewarga negaraan keluar dari nkri ribet amat kamu jadi manusia,negatif,0
wahh ikutan iya nanti tanggal saya nanti ke jepang yuk disegerakan yang minat kaburajadulu,netral,1
this is us terakhir punya mobil tahun sebelum kaburajadulu skrg kalau mudik either pinjam mobil orang tua mertua kami bantu untuk upgrade mobil mereka biar senang dan kami nyaman,netral,1
paling keren kita semua bisa dapat manfaat dari kemitraan luar negeri kesempatan kerja meningkat inovasi terbaru datang wilayah pedesaan tumbuh ayo dukung perkuat kemitraan global,positif,2
selama masih pegang paspor hijau mah gak perlu ngajakin gelut sesama kita butuh persatuan supaya bisa menang gak perlu guilt trip orang lain semua wni kalau dikasih kesempatan juga bakal milih kaburajadulu,negatif,0
emas ny yang ada di kloset,netral,1
paling keren kita semua bisa dapat kelebihan dari kerja sama luar negeri lowongan pekerjaan meningkat teknologi mutakhir tersedia desa desa maju mari support perkuat kemitraan global,positif,2
ini dia pelaku kaburajadulu,negatif,0
ohh belum lulus toh pantesan,negatif,0
masa pakai telor,negatif,0
rencana saya habis kuliah pengen mencari kerja di eropa atau dinegara lain soalnya kalau di indo kurang,netral,1
di indonesia gada tempat buat orang cerdas dan berintegritas gada tempat buat saya dong fuck government mari kita kaburajadulu,negatif,0
soalnya kemarin temenku ngirim reels katanya macam harimau dilepas polisi tapi diakhir reels macannya tuh meme becandaan aku kira ga serius ini macan beneran lepas bertanya dengan nada masih tidak percaya karena banyak banget yang perlu diproses karena pemerintah,negatif,0
pengen banget kerja ke luar negeri tapi sadar diri kalau saya ini odhiv apa bisa odhiv kerja keluar negeri kalau bisa kasih tahu dong sudah males banget kerja disini odhiv hiv gaysemarang,negatif,0
faktabanget,netral,1
nasionalisme dia bilang,netral,1
negara ini ternyata sechaos ini tidak ada uang pihak yang bikin saya percaya sama sekali ga isilop ga pemerintah jahat banget anjing banyak banget yang hilang kata saya plis jangan diem saja kamu pada minimal rt atau apalah masa depan kamu mau ditaruh dimana kalau negara kamu saja sehancur ini tertawa,negatif,0
ada syarat bhs inggris gk abang,netral,1
aktor ph atau gk yt blue,netral,1
ga heran sih banyak yang percaya lah bahar smith mengaku cucu nabi saja banyak yang ikut saya mengerti pemerintah punya program makan gratis biar orang begini otaknya kebuka,negatif,0
simplenya gini bang syarat gak msuk akal krja harus kuat dbawah tekanan gajinya ga wajar lucu banget lucu,positif,2
curhat disini saja kak,netral,1
bukan a saling percaya dan jujur karena hukuman disana pasti juga teknologi data diri rakyat sdh canggih coba ga bayar lewat limit denda fasilitas kemanusiaan mungkin diputus pemerintah nya negara maju karena hukum itu pasti dan ga bisa tawar menawar,negatif,0
sebagai langkah konkret dpr memutuskan untuk mengevaluasi tunjangan anggota dewan termasuk penghentian tunjangan tertentu per agustus dpr juga menetapkan moratorium perjalanan dinas luar negeri serta efisiensi kunjungan kerja dalam negeri,netral,1
pengenkaburajadulu tapi ga ada modal iya gmna mencari pekerjaan di indo syaratnya banyak bnget,netral,1
betul bngt belum lagi banyak penjilat nya,positif,2
aman saja kak asal legal hehehe,positif,2
yang mau kaburajadulu yuk barengan,netral,1
santay dulu gasih,netral,1
sesi yapping w param mantan head eng jobbatical estonia vibe coding yang efektif dengan agentic a i param juga akan bukaan apa yang dicari hiring manager buat diterima di perusahaan di eropa buat yang mau kaburajadulu jumat oct wib daftar scan qr dan di reply,netral,1
hai dreamers setelah lulus sama bingung mau lanjut kuliah di mana tenang loki saja sampai mikir keras daripada galau lebih baik pilih dreamile international kuliah cepat bisa kerja di kapal pesiar amp hotel berbintang kesempatan kerja luar negeri,positif,2
ajak kami mas,netral,1
kaya punya skil saja bang mau bersaing,negatif,0
boro berraing kamu saudara laki-laki deketin saja gk bisa,negatif,0
kaburajadulu kak pindah rw kalok ketuanya ambekan seperti gitu,negatif,0
jadi kang bengkel ml paling ngenes yang aku baca wkwk mana ke ln modal kaburajadulu,negatif,0
tidak ada uang uang,negatif,0
kadang aku juga mau kejar impianku tapi keadaan emang gak memungkinkan sih seneng bisa lihat teman teman sudah pada kerja atau bereksperimen ke luar negeri kalau emang allah izinin aku juga bisa nyusul,positif,2
intinya gagal semuanya sihhhh kaburajadulu,negatif,0
mari kita wujudkan kaburajadulu,positif,2
gatau si bang soal nya saya sudah di luar negriayo kawan ku aku menunggu mu disini,negatif,0
tuh kan betul wakil rakyat ikutan juga kaburajadulu sudah tinggal di sana saja selamanya sampai akhir hayat di sini juga gak ada yang mengingini kamu siapa juga yang menginginkan kamu kembali ke sini kalau bukan buzer kamu mereka mah kangen sama kamu karena duit kamu bukan kamu nya maluin,negatif,0
kabur yukk,negatif,0
"kak aku mau on the way, sedang di jalan mekkah",netral,1
padahal negara lagi gak perang tapi kok masih kekurangan sda nya berlimpah tapi iya di embat mereka duluan,negatif,0
hwadooh gmn ini project kaburajadulu nyampe sana bakal ditendangin sm native ppl ga,negatif,0
semoga saya juga bisa ke jepang amiin lagi ngumpulin modal dulu modal nekadd,positif,2
gausah repot repot kita sudah tahu dan kita ga ada lagi yang percaya sama pemerintah lebih baik kamu pada cuti dan pergi liburan saja deh kerja juga ga guna,negatif,0
sama mas ini lagi mencari tahu caranya,netral,1
siapa kemarin yang ngenyek in kaburajadulu lah ini bahkan dia yang kabur lawak,negatif,0
kerja di luar negeri semoga tahun ini atau tahun deoan aku bisa kerja di luar negeri,positif,2
berenang di lautan fakta bang harus menguasai semua elemen wkwk,negatif,0
mau banget kabur dari ini negara tapi ga punya duit,negatif,0
yah keduluan anabulmu kaburajadulu,negatif,0
taiwan cpet si,negatif,0
kalau kaya gini lebih baik coba apply remote ke perusahaan ln atau sukur dapat wfo sekalian kaburajadulu,netral,1
kaburajadulu ke amerika kayak dulu di era sby setelah tidak jadi menteri lagi,negatif,0
cari duit dulu baru ikut trend,netral,1
kalau aku kebetulan pengen jadi pharmacist di ln kalau gitu emang harus selesai dulu belajar farmasi di s nya hahaha tinggal tahun lagi kok alhamdulillah,positif,2
pertanyaannya siapa yang kaya,negatif,0
iyaa betul bngt ayo pindah,negatif,0
mau punya uang dulu terus brgkt sm mamahku amin,netral,1
itu pun kalau gak kaburajadulu,netral,1
sudah begini kelompok kalian yang paling cepat kaburajadulu dari indonesia benar benar tidak ada uang tanggung jawabnya jadi wakil rakyat,negatif,0
pengen ikut kabur tapi terlanjur kuliah disini klk nunggu lulus serasa lama banget,negatif,0
aa korea ju fa mkt ngsk jam mbengi,negatif,0
tapi memang ngehek sih org twiter dan politisi inget dulu ngatain jokowi bego planga plongo skrg pas org ga percaya ini permaianan jokowi mereka tantrum maksa percaya jokowi pinter utak atik alat negara satu nya yang jelas adalah lepeh saja pemerintah dan politisi,negatif,0
samaaa tapi jadi semangat membereskan s skrg biar bisa cepat prosesin semuanya,positif,2
halo kak saya baca komen ini ada minat untuk ke jepang caranya gmn iya,netral,1
saya cinta indonesia tapi saya ga percaya institusi pemerintah nya,negatif,0
pemerintah bodoh lihat noh rakyatnya banyak percaya seperti ginian gara kamu pada baca kemenag ga ngurusin habib dan ustadz sesat,negatif,0
ga percaya semua janji apalagi janji pemerintah kecuali janji allah,negatif,0
halo sobat mido jangan mudah tergiur dengan janji manis iya penyalur kerja non prosedural rawan tppo ingat iya kerja ke luar negeri itu boleh tapi harus lewat jalur aman amp resmi demi keamanan dan masa depanmu yang lebih baik,netral,1
tentu keren banget amati modal luar negeri datang negeri ini program besar lapangan kerja meningkat perekonomian naik pesat aku sih full support perkuat kemitraan global,positif,2
katanya dulu kaburajadulu gak nasionalisme lah ini tai lediq,negatif,0
dannnnn anggota dpr yang seharusnya meneruskan aspirasi rakyat bahkan kabur ke luar negeri untuk holiday dibalut kata kunjungan kerja ke luar negeri pakai uang negaraaaaaaaaa jahanam sekali mereka,negatif,0
alhamdulillah setelah perjuangan yang panjang semoga alloh mudahkan proses selanjutnya kaburajadulu lpk lpkjepang magang tokuteiginou lokerjepang fyp viral trend,positif,2
konsultasi karir amp review cv bareng tiap selasa sabtu di discord kaburajadulu gassss link di bio kita iya,netral,1
aku pikir masalah pajak ini ga akan jadi masalah besar kalau rakyat percaya pemerintah ga korupsi lah ini korupsi sudah jadi budaya uu perampasan aset mandet apalagi hukum mati koruptor bahkan pajak dinaikin buat hedon pegawai pajak rugi dong,negatif,0
greget banget cuman di gaji juta thatsss cuman juta lebih baik kerja umr bekasi dahh uang kita tuuhh kecil banget yaa kalau di compare sama gaji di luar negeri,negatif,0
