created_at,full_text,id_str,platform,clean_text,sentiment,confidence
13/02/2025,"Tungguin yaa, nanti aku ngumpulin pr belakangan😞",6974233639332807682,TikTok,Tungguin yaa nanti aku ngumpulin pr belakangan,netral,76.33
13/02/2025,YA ALLAH MAU IKUT KABUR,6846952416055657474,TikTok,YA ALLAH MAU IKUT KABUR,negatif,99.69
13/02/2025,@urfuuni yokla yok😭🤣,7311597046120367110,TikTok,yokla yok,netral,47.43
13/02/2025,mau ikut tapi keburu submit drh cpns kak 😭😭😭😭😭😭😭😭😭😭😭😭😭,6738240222687462402,TikTok,mau ikut tapi keburu submit drh cpns kak,negatif,82.51
13/02/2025,Kepengen cuman dari mana duit nya,7281111279246001153,TikTok,Kepengen cuman dari mana duit nya,positif,91.8
13/02/2025,ini kalau aku juga banyak uang bakalan kaya gini petantang petenteng bulak balik ke luar negri,6932078207747441665,TikTok,ini kalau aku juga banyak uang bakalan kaya gini petantang petenteng bulak balik ke luar negri,negatif,72.03
13/02/2025,"sabar, 2thn lagi tamat sklh",7176937426982781978,TikTok,sabar thn lagi tamat sklh,positif,93.82
13/02/2025,pengen banget ikutan tren ini ya allah😭😭😭,6897351288875385858,TikTok,pengen banget ikutan tren ini ya allah,positif,98.14
13/02/2025,pokoknyaa gue mauu secepatnya juga bikin trend inii 😩😩😩,7059271695220294683,TikTok,pokoknyaa gue mauu secepatnya juga bikin trend inii,positif,89.03
13/02/2025,Gua si udh dri 1 tahun lalu pengen ke jerman sampe belajar bahasa basic dikit2 tpi bikin ga yakin karna hrus ninggalin ortu sendirian🥹,7368713577174025222,TikTok,Gua si udh dri tahun lalu pengen ke jerman sampe belajar bahasa basic dikit tpi bikin ga yakin karna hrus ninggalin ortu sendirian,negatif,96.36
13/02/2025,pengen kabur juga tapi mama ayah adek harus ikut,7264557401545294853,TikTok,pengen kabur juga tapi mama ayah adek harus ikut,negatif,56.38
13/02/2025,#nabungajadulu,6963053844859880450,TikTok,nabungajadulu,netral,75.14
13/02/2025,sekilas kek niki enhypen,7308946652164391942,TikTok,sekilas kek niki enhypen,netral,92.41
13/02/2025,"ayo anak muda berkembanglah di negara yg menghargai kemampuan, kecerdasan kreatifitas kalian💪💪💪 #kicknationalizm
saya yg tua cuman bisa survive di negara yg,,,, akh sudah lah",7163582947688203266,TikTok,ayo anak muda berkembanglah di negara yg menghargai kemampuan kecerdasan kreatifitas kalian kicknationalizm saya yg tua cuman bisa survive di negara yg akh sudah lah,positif,50.56
13/02/2025,bismillah yaAllah,7123807017232778242,TikTok,bismillah yaAllah,netral,71.14
13/02/2025,@trls4nvr gas luar,6871678812222112769,TikTok,gas luar,negatif,88.44
13/02/2025,pen ikut trend #kaburajadulu tapi gw generasi sandwich🗿🙏,7044346894479262746,TikTok,pen ikut trend kaburajadulu tapi gw generasi sandwich,negatif,99.06
13/02/2025,Mau ikut trend kabur dulu tapi cuma punya senyum pak soekarno 1 doang bisa gak?🥺,7022082338049803269,TikTok,Mau ikut trend kabur dulu tapi cuma punya senyum pak soekarno doang bisa gak,negatif,96.93
13/02/2025,"buat yg kerja di LN karena generasi sandwich, misal orang2 yg kalian tanggung ikut tinggal pindah brg kalian tapi ya ikut pindah aja, bukan ikut kerja, kalo di itung2 gaji kalian masih mencukupi dan tetep bisa nabung ga yaa?",7362946245474681862,TikTok,buat yg kerja di LN karena generasi sandwich misal orang yg kalian tanggung ikut tinggal pindah brg kalian tapi ya ikut pindah aja bukan ikut kerja kalo di itung gaji kalian masih mencukupi dan tetep bisa nabung ga yaa,negatif,39.37
13/02/2025,woyy gua belom prepare tunggu dulu😭,7329154213198988294,TikTok,woyy gua belom prepare tunggu dulu,netral,65.09
13/02/2025,"mau juga tp, 🫴🏻💵",107944608973684736,TikTok,mau juga tp,positif,48.76
14/02/2025,aamiinnn paling seriusss,6826342834419287041,TikTok,aamiinnn paling seriusss,positif,98.96
14/02/2025,"yuk, tamatin kuliah duluu",6909036189387506689,TikTok,yuk tamatin kuliah duluu,negatif,88.15
14/02/2025,"okeiii, ngumpulin duit buat ikut lpk yyuk??",7175051177511912475,TikTok,okeiii ngumpulin duit buat ikut lpk yyuk,netral,60.17
14/02/2025,ngumpulin duit dulu yaaa 🥰,6909036189387506689,TikTok,ngumpulin duit dulu yaaa,netral,87.9
15/02/2025,"Masi banyak waktu, kerja dlu nabung banyak² sebelum 2030 harus keluar indo pokonya mah,",7331317289042920453,TikTok,Masi banyak waktu kerja dlu nabung banyak² sebelum harus keluar indo pokonya mah,netral,64.04
12/02/2025,jangan selesain trend nya ya...,7458606471052592134,TikTok,jangan selesain trend nya ya,negatif,99.12
12/02/2025,kbur dulu khusus puny duit🗿,7369762346565125125,TikTok,kbur dulu khusus puny duit,negatif,58.33
12/02/2025,wish i could do that,86206550926577664,TikTok,wish i could do that,netral,58.7
12/02/2025,"mau ke Jepang,mau kerja di Jepang, semoga tahun depan dapat rezeki dari Allah bisa kerja di jepang. Aamiin Allahumma Aamiin.",6785127159007544322,TikTok,mau ke Jepang mau kerja di Jepang semoga tahun depan dapat rezeki dari Allah bisa kerja di jepang Aamiin Allahumma Aamiin,positif,95.64
12/02/2025,Ya Allah pengen kabur jugaaa😭,6530849108969275393,TikTok,Ya Allah pengen kabur jugaaa,negatif,99.74
12/02/2025,masalahnya mau kabur aja dulu juga gabisa soalnya gak punya duit 😭💔,7004705664115966977,TikTok,masalahnya mau kabur aja dulu juga gabisa soalnya gak punya duit,negatif,99.5
12/02/2025,"tunggu aku ya, tahun ini bisa kabur
#kaburajadulu",6780940220822471681,TikTok,tunggu aku ya tahun ini bisa kabur kaburajadulu,negatif,98.8
12/02/2025,"Tunggu aku kbur juga bg, disini orang yg gk punya apa2 di tindas hbis hbissn😌",6964921953060750337,TikTok,Tunggu aku kbur juga bg disini orang yg gk punya apa di tindas hbis hbissn,negatif,91.37
12/02/2025,"beberapa tahun lagi gue bakal ikut tender ini,doain yaaa",6911258211753493505,TikTok,beberapa tahun lagi gue bakal ikut tender ini doain yaaa,netral,69.48
12/02/2025,Kabur ada uang enak la anj,6846556111668446209,TikTok,Kabur ada uang enak la anj,negatif,98.79
12/02/2025,"sial nya gw gak ada modal,duit ditangan aja cuman 40 ribu rupiah,mau kabur apa daya😂 tolonggggggggggggggggggg",6658595604085751809,TikTok,sial nya gw gak ada modal duit ditangan aja cuman ribu rupiah mau kabur apa daya tolonggggggggggggggggggg,negatif,99.74
12/02/2025,pengennya sih gitu tapi uangnya aja yang ga ada😩,7444550412940919815,TikTok,pengennya sih gitu tapi uangnya aja yang ga ada,negatif,95.8
12/02/2025,bismillah Semoga bisa gini🙏🙏,6990395986208998402,TikTok,bismillah Semoga bisa gini,positif,88.36
12/02/2025,sedang menunggu anak bangsa yg punya mental merubah bangsa ini daripada yang kabur ke negeri orang,6857451187718882306,TikTok,sedang menunggu anak bangsa yg punya mental merubah bangsa ini daripada yang kabur ke negeri orang,negatif,94.05
12/02/2025,bang ikut kabur tapi ijinin ortu😌😭,6942033635819242497,TikTok,bang ikut kabur tapi ijinin ortu,negatif,98.07
12/02/2025,baik2 yaa kak di sana tetap jd lelaki sejati yg membanggakan orangtuanya Aamiiin,7012150247703905285,TikTok,baik yaa kak di sana tetap jd lelaki sejati yg membanggakan orangtuanya Aamiiin,positif,98.62
12/02/2025,Enak ya udara sana,7254825532591784965,TikTok,Enak ya udara sana,positif,99.74
12/02/2025,"Bener gak si mas kalau mau kerja ke Luar, ada minimal budget yang harus kita punya di dalam tabungan?",7208197006727070747,TikTok,Bener gak si mas kalau mau kerja ke Luar ada minimal budget yang harus kita punya di dalam tabungan,netral,88.04
12/02/2025,manis banget lg senyumnya ahahaha,6958073069994902529,TikTok,manis banget lg senyumnya ahahaha,positif,99.57
12/02/2025,"gimana mau #kaburajadulu
utang aja blom lunas😭💃",7197159557871748123,TikTok,gimana mau kaburajadulu utang aja blom lunas,negatif,99.7
12/02/2025,@ini raxie.,6572885158386614273,TikTok,raxie,negatif,82.74
12/02/2025,soon kalo banyak rejeki 😇,7363305900503761925,TikTok,soon kalo banyak rejeki,positif,98.02
12/02/2025,jangan hilangin trendnya sampai aku buat juha,6861897929671803905,TikTok,jangan hilangin trendnya sampai aku buat juha,negatif,89.15
12/02/2025,BANG GW MAU TINGGAL DI PARIS MAU JADI LADY BUG😭,6937969651335087105,TikTok,BANG GW MAU TINGGAL DI PARIS MAU JADI LADY BUG,netral,98.55
12/02/2025,insyaallah OTW Arab Brosky🔥🥰,7022859013931385862,TikTok,insyaallah OTW Arab Brosky,netral,96.37
12/02/2025,hopeless sama negara sendiri ya Allah 🥲,7049288848529982491,TikTok,hopeless sama negara sendiri ya Allah,positif,83.7
14/02/2025,"bismillah...
ya Allah akhir tahun ini atau tahun depan menetap di Madinah Ya Allah.
aaamiiin ya Allah",7436703523720512520,TikTok,bismillah ya Allah akhir tahun ini atau tahun depan menetap di Madinah Ya Allah aaamiiin ya Allah,positif,75.49
14/02/2025,aku mau ausbildungg doainn dilanacarkaann yaahh,80816551604,TikTok,aku mau ausbildungg doainn dilanacarkaann yaahh,positif,90.15
14/02/2025,"lebih baik susah payah belajar bahasa asing yang penting kerja terjamin, daripada kaya gini",6962383781035033605,TikTok,lebih baik susah payah belajar bahasa asing yang penting kerja terjamin daripada kaya gini,negatif,98.56
14/02/2025,kabur sementara balik bawa duit 5 karung😆,7315413470803280901,TikTok,kabur sementara balik bawa duit karung,negatif,99.09
14/02/2025,pengen ikut trend ini pliss,7141319014693127194,TikTok,pengen ikut trend ini pliss,positif,94.18
14/02/2025,one day yaAllah,7219125614678836250,TikTok,one day yaAllah,positif,92.04
14/02/2025,"cuma kabur, suatu saat kalo kangen juga pulang",7257472556265341959,TikTok,cuma kabur suatu saat kalo kangen juga pulang,negatif,98.45
14/02/2025,ajak aku 😭,7283451614353572871,TikTok,ajak aku,netral,84.05
13/02/2025,Otw kak,7070813856650576922,TikTok,Otw kak,netral,98.74
14/02/2025,"tinggu aku, insyaallah next years",7383336006190679045,TikTok,tinggu aku insyaallah next years,positif,85.65
14/02/2025,"kalo ada duitnya juga aku pengen kabur, yaAllahhhhh 😭",6878655446014788609,TikTok,kalo ada duitnya juga aku pengen kabur yaAllahhhhh,negatif,99.35
14/02/2025,"Lo mau kabur ke luar negeri? Pikir dulu deh, hidup di sana nggak semudah di TikTok, bro",7442300086204302352,TikTok,Lo mau kabur ke luar negeri Pikir dulu deh hidup di sana nggak semudah di TikTok bro,negatif,99.31
14/02/2025,trendnya gak boleh tenggelam sampe aku ikut,7420252760513496070,TikTok,trendnya gak boleh tenggelam sampe aku ikut,positif,98.74
14/02/2025,@Gilang Anugerah harus iko biar cuma di marisa dluuu😭😭🤣🤣,6959207948900516866,TikTok,Anugerah harus iko biar cuma di marisa dluuu,negatif,80.23
14/02/2025,dah lu sono pada kabur,7015174899325109249,TikTok,dah lu sono pada kabur,negatif,99.7
14/02/2025,pengen plis... @lexconga,7402793875372377094,TikTok,pengen plis,positif,76.73
14/02/2025,"oh god, i wish...",6908675001584436226,TikTok,oh god i wish,positif,90.54
14/02/2025,tahun depan tunggu gw jepang 😭,6921966510776779778,TikTok,tahun depan tunggu gw jepang,netral,89.0
13/02/2025,@𐙚 ּ ֶָ֢ ⋆ 𝓝. yu kaburr dulu,6951258607716451329,TikTok,𝓝 yu kaburr dulu,netral,77.35
13/02/2025,otw #kaburajadulu 🥰 bismillah,6995525504627983386,TikTok,otw kaburajadulu bismillah,netral,97.9
13/02/2025,"mau ikutan, tp duit gua kabur duluan",7365809011755516945,TikTok,mau ikutan tp duit gua kabur duluan,negatif,99.42
13/02/2025,cuma punya 50k gk cukup buat kabut estetik,7038936717348815899,TikTok,cuma punya k gk cukup buat kabut estetik,negatif,95.45
13/02/2025,@Acha yok persiapan kita,7007590114692482050,TikTok,yok persiapan kita,netral,94.44
12/02/2025,aku masuk sirkel ga aku mau ikut😡,7023042849814529050,TikTok,aku masuk sirkel ga aku mau ikut,netral,94.56
12/02/2025,oke nanti setelah lulus 1thn kemudian,7016541908860404737,TikTok,oke nanti setelah lulus thn kemudian,netral,92.89
12/02/2025,ajak kami mas,7028949854898930714,TikTok,ajak kami mas,netral,94.73
14/02/2025,"ikutan doa ya Allah
please kabul aamiin 😩🤲🏻",6842816158756914177,TikTok,ikutan doa ya Allah please kabul aamiin,positif,52.3
13/02/2025,"kabur gimana, gua msh semester 1😭",6727933964570821633,TikTok,kabur gimana gua msh semester,negatif,99.42
14/02/2025,pengen ikut kabur tapi terlanjur kuliah disini klk nunggu lulus serasa lama banget 😭,6874194225895195650,TikTok,pengen ikut kabur tapi terlanjur kuliah disini klk nunggu lulus serasa lama banget,negatif,99.74
14/02/2025,MAU TAPI MALES BELAJAR BAHASANYA 😭,6740560774321013762,TikTok,MAU TAPI MALES BELAJAR BAHASANYA,negatif,99.81
14/02/2025,semoga trend ini Masi lanjut sampe 2026,7397758736230859782,TikTok,semoga trend ini Masi lanjut sampe,positif,81.62
14/02/2025,"@˚༊* 𝒎𝒊𝒏𝒕𝒆𝒆𝒏 𐙚.ೃ࿐yuukk gasss, aku mau bikin pasport dl😭😭",6948294807681582086,TikTok,𝒎𝒊𝒏𝒕𝒆𝒆𝒏 𐙚 yuukk gasss aku mau bikin pasport dl,netral,96.9
14/02/2025,yaallah kpn aku bisa kayak ginii😭,7011761229299745794,TikTok,yaallah kpn aku bisa kayak ginii,negatif,83.39
14/02/2025,nyusul bang,6887237967783953409,TikTok,nyusul bang,positif,67.72
14/02/2025,"psngen ikutt kabur juga, tp dana ny uda dluan kaburr dri dompett😭😭😭",6850437285939692545,TikTok,psngen ikutt kabur juga tp dana ny uda dluan kaburr dri dompett,negatif,99.24
14/02/2025,"nyali mah ada ka, duitnya aja yg ga ada",6518550753485127682,TikTok,nyali mah ada ka duitnya aja yg ga ada,negatif,94.05
14/02/2025,bener mass kk saya udh di luar skrng saya umur 17 di lulus sklh suruh ikut ke luar aja bnyk kerjaan di sana,6965450557868393477,TikTok,bener mass kk saya udh di luar skrng saya umur di lulus sklh suruh ikut ke luar aja bnyk kerjaan di sana,netral,38.53
14/02/2025,tungguin bg masi siap2,6783978373661426690,TikTok,tungguin bg masi siap,netral,71.95
14/02/2025,Pengen banget #kaburajadulu lohh,6853799431038436354,TikTok,Pengen banget kaburajadulu lohh,positif,86.69
14/02/2025,entah seseneng apa nanti kalau yg dvdeo itu smn @bahrul ulum dan aku malih pgn.. 😭,6820151948257625089,TikTok,entah seseneng apa nanti kalau yg dvdeo itu smn ulum dan aku malih pgn,negatif,85.52
14/02/2025,trend ny jngn sampe selesai smpe aku ikut kabur dulu aja ke luar negeri,6821071521214825474,TikTok,trend ny jngn sampe selesai smpe aku ikut kabur dulu aja ke luar negeri,negatif,98.65
14/02/2025,tunggu bg gw juga mau keluar dari negara ini minim sdm🗿,7133264093779559451,TikTok,tunggu bg gw juga mau keluar dari negara ini minim sdm,negatif,98.78
14/02/2025,Kalo dikasih kesempatan #kaburajadulu gw yakin indo sepi,7051495082269115418,TikTok,Kalo dikasih kesempatan kaburajadulu gw yakin indo sepi,negatif,98.8
14/02/2025,ko ga ajak aku kabur?,7033669952721945627,TikTok,ko ga ajak aku kabur,negatif,99.58
14/02/2025,semoga tahun depan bisa ikutan #kaburajadulu,6924303654704120833,TikTok,semoga tahun depan bisa ikutan kaburajadulu,positif,81.71
14/02/2025,sygnya g tau mau kabur kmn.. bhs Inggris aja masih belibet 🙃,6972946294138831874,TikTok,sygnya g tau mau kabur kmn bhs Inggris aja masih belibet,negatif,98.73
14/02/2025,gak punya duit tapi pingin kaburajadulu ayo belajar sampe bisa dapetin beasiswa dari luar 🙂,6842523298988950530,TikTok,gak punya duit tapi pingin kaburajadulu ayo belajar sampe bisa dapetin beasiswa dari luar,netral,54.89
14/02/2025,#kaburmasal,7345136077039076357,TikTok,kaburmasal,negatif,99.78
14/02/2025,Enak ya kalau banyak duit,6704290408015774722,TikTok,Enak ya kalau banyak duit,positif,99.58
14/02/2025,soonnnnn aku,6865666378558358529,TikTok,soonnnnn aku,positif,65.32
14/02/2025,@Czech join yuu,6797364362468049921,TikTok,join yuu,netral,97.44
14/02/2025,Doakan 2 thn lagi yak.....nemenin S1 S2 orang tersayang k Middle East.... aamiin ya robbal'alamiin,7297983771332346886,TikTok,Doakan thn lagi yak nemenin S S orang tersayang k Middle East aamiin ya robbal alamiin,positif,75.62
14/02/2025,"Ini orng² napa yak wkwk di kira kali modal nya kecil kesana? hahaha lucu bngt btw ini abang di vt udh lama bngt di luar negeri dan diliat liat seperti mampu. Buat hastag gitu ngapasi mao kabur tapi ga kabur kabur wkwk lucu 😭 Ke Ln butuh niat yg besar, modal duit kudu gede biar gak kepontang panting disana, belajar bahasa, pola pikir mindset diubah biar ga keliatan sdm nya rendah wkwk,siap mental apapun resiko kesana. aduh kek apa yah anjir gue liat komen hastag gituan kek sok bngt wkwkwk lucu sih diliat liat komennya, gaji besar disana jika lo balik ke indo, kalau lo di tempat nya yah gaji kerasa kecilnya karna knpa? serba biaya mahal disana. Ibaratkan di indonesia aja mau di kasi mahal harganya, tantrum kan lo pada wkwk gimana mau ke LN kalau lo pada baru di kasi harga mahal udh mau kabor aja 🤣",7223581170613126146,TikTok,Ini orng² napa yak wkwk di kira kali modal nya kecil kesana hahaha lucu bngt btw ini abang di vt udh lama bngt di luar negeri dan diliat liat seperti mampu Buat hastag gitu ngapasi mao kabur tapi ga kabur kabur wkwk lucu Ke Ln butuh niat yg besar modal duit kudu gede biar gak kepontang panting disana belajar bahasa pola pikir mindset diubah biar ga keliatan sdm nya rendah wkwk siap mental apapun resiko kesana aduh kek apa yah anjir gue liat komen hastag gituan kek sok bngt wkwkwk lucu sih diliat liat komennya gaji besar disana jika lo balik ke indo kalau lo di tempat nya yah gaji kerasa kecilnya karna knpa serba biaya mahal disana Ibaratkan di indonesia aja mau di kasi mahal harganya tantrum kan lo pada wkwk gimana mau ke LN kalau lo pada baru di kasi harga mahal udh mau kabor aja,negatif,98.0
14/02/2025,hambenk nak blitar😭,7402793875372377094,TikTok,hambenk nak blitar,negatif,78.26
14/02/2025,seng ndek blitar 😋,6817757552669066241,TikTok,seng ndek blitar,negatif,98.78
14/02/2025,hah wes mari kapan co????🤗,7402793875372377094,TikTok,hah wes mari kapan co,negatif,86.58
14/02/2025,"ayo tak dukung, kan kae aku ws mari 😋",6817757552669066241,TikTok,ayo tak dukung kan kae aku ws mari,negatif,80.06
14/02/2025,duid mana duid,7206559240357282843,TikTok,duid mana duid,negatif,98.47
16/02/2025,"boleh kk,carany Kya gmn kk dan apa saja persyaratannya",7383336006190679045,TikTok,boleh kk carany Kya gmn kk dan apa saja persyaratannya,netral,98.71
14/02/2025,Mau kerja di luar negerii 😭😭,6947400427277370369,TikTok,Mau kerja di luar negerii,netral,86.24
23/03/2025,ikuttt @pusss.paql,6875623825734059010,TikTok,ikuttt paql,positif,94.79
14/02/2025,ihhhh mauuu,6849341107785090050,TikTok,ihhhh mauuu,positif,90.22
14/02/2025,"Gimana mau maju kalau di kasi harga mahal aja masi begitu, kalau dikit dikit aja protes. Pernah gak sih kebayang kalau orng LN pernah protes gak yah?",7223581170613126146,TikTok,Gimana mau maju kalau di kasi harga mahal aja masi begitu kalau dikit dikit aja protes Pernah gak sih kebayang kalau orng LN pernah protes gak yah,negatif,99.03
